Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation,season,league_home_avg,league_away_avg,HomeTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_goals_5avg,AwayTeam_win_pct,Home_clean_sheets_5,Home_goals_conceded_5avg,Away_clean_sheets_5,Away_goals_conceded_5avg,Home_shot_conv_3,Away_shot_conv_3,Home_avg_cards_5,Away_avg_cards_5,Home_days_rest,Away_days_rest,Home_comeback_pts_10,Away_comeback_pts_10,h2h_goal_diff
2019-02-24,Toulouse,Caen,1,1,D,0,1,A,,12,13,8,4,14,15,6,2,2,3,0,1,10.4625,9.020833333333334,0.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.4,1.0,0.4,1.0,1.4,0.0,1.6,0.10343757542323209,0.07406584453579232,1.8,1.4,248.0,218.0,0.0,0.0,0
2019-02-03,Angers,Monaco,2,2,D,2,0,H,,13,12,4,5,8,15,2,3,2,3,0,0,9.966666666666669,18.60833333333333,4.9,2018,1.4710526315789474,1.0868421052631578,1.4,0.5,1.0,0.4,3.0,0.6,1.0,1.6,0.17855229796807487,0.08332638946754438,0.8,2.8,14.0,249.0,0.0,0.0,0
2019-02-03,Caen,Paris SG,1,2,A,0,0,D,,7,25,2,7,13,13,2,8,2,1,0,0,10.679166666666664,22.5375,5.899999999999999,2018,1.4710526315789474,1.0868421052631578,0.6,0.5,1.6,0.4,1.0,1.2,2.0,1.0,0.0,0.10637618875390933,3.0,2.4,4.0,-13.0,0.0,0.0,0
2019-02-03,Reims,Amiens,2,2,D,0,2,A,,10,8,4,2,11,11,6,3,1,1,0,0,9.033333333333331,14.408333333333331,0.3,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,0.8,0.4,1.0,1.0,0.0,1.4,0.19228550551859405,0.049992501124831265,1.6,2.4,15.0,14.0,0.0,0.0,0
2019-03-03,Guingamp,Nantes,0,0,D,0,0,D,,7,9,1,3,19,13,3,1,1,2,0,0,11.241666666666664,29.616666666666674,4.300000000000001,2018,1.4710526315789474,1.0868421052631578,0.6,0.6,0.2,0.3,1.0,1.0,1.0,0.8,0.047612245869637665,0.03124707058713246,1.4,1.6,-221.0,3.0,0.0,0.0,0
2019-03-03,Lille,Dijon,1,0,H,0,0,D,,14,6,1,1,9,15,9,5,0,1,0,0,11.65,29.862500000000008,1.3,2018,1.4710526315789474,1.0868421052631578,1.6,0.5,0.0,0.2,2.0,0.8,0.0,1.8,0.13635433947685385,0.0,1.8,2.6,46.0,13.0,0.0,0.0,0
2019-03-03,Lyon,Toulouse,5,1,H,3,1,H,,21,5,10,2,12,14,8,1,0,2,0,1,9.3375,12.395833333333336,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.5,1.2,0.2,1.0,1.0,1.0,1.4,0.10637618875390933,0.0731653781430627,1.0,2.4,-15.0,15.0,0.0,1.0,0
2019-03-03,Marseille,St Etienne,2,0,H,2,0,H,,12,7,7,2,8,22,3,5,2,2,0,0,11.141666666666666,13.587500000000006,0.0,2018,1.4710526315789474,1.0868421052631578,1.0,0.6,0.8,0.3,3.0,0.6,2.0,1.0,0.07272330600149082,0.0487769187620418,2.6,1.8,-75.0,-222.0,0.0,0.0,0
2019-03-03,Nice,Strasbourg,1,0,H,1,0,H,,9,10,2,1,4,14,5,3,0,0,1,1,10.775,7.091666666666668,0.0,2018,1.4710526315789474,1.0868421052631578,1.0,0.7,1.8,0.3,4.0,0.2,1.0,1.2,0.11427591920692512,0.14998875084368674,2.0,2.4,249.0,4.0,0.0,0.0,0
2019-05-03,Bordeaux,Montpellier,1,2,A,1,1,D,,15,8,4,5,14,15,12,2,1,1,0,0,12.054166666666662,11.958333333333334,0.9,2018,1.4710526315789474,1.0868421052631578,1.4,0.6,0.6,0.2,2.0,0.8,2.0,1.4,0.09374121176139738,0.058818339558274264,1.8,1.4,3.0,3.0,0.0,1.0,0
2019-09-03,Amiens,Nimes,2,1,H,0,0,D,,21,14,6,2,15,15,4,5,2,1,1,0,10.254166666666668,27.649999999999995,0.7,2018,1.4710526315789474,1.0868421052631578,0.4,0.7,1.2,0.2,3.0,0.8,0.0,2.4,0.06060055146501833,0.11427591920692512,0.8,2.0,-191.0,-221.0,0.0,1.0,0
2019-09-03,Dijon,Reims,1,1,D,1,1,D,,5,26,1,5,18,14,4,6,1,1,1,0,9.141666666666666,17.95416666666667,3.5,2018,1.4710526315789474,1.0868421052631578,1.2,0.6,1.6,0.3,1.0,1.0,1.0,1.0,0.0882275093374114,0.19352965842015288,2.8,2.2,-161.0,-220.0,0.0,0.0,0
2019-09-03,Monaco,Bordeaux,1,1,D,0,0,D,,16,9,9,3,12,12,4,3,5,2,0,0,10.8375,4.770833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.7,0.4,0.2,2.0,1.4,0.0,1.0,0.14284489900865643,0.0,3.0,1.8,8.0,-190.0,0.0,0.0,0
2019-09-03,Strasbourg,Lyon,2,2,D,0,1,A,,17,21,7,8,17,12,5,6,1,2,0,0,9.554166666666664,20.795833333333334,2.1,2018,1.4710526315789474,1.0868421052631578,1.4,0.6,1.0,0.2,2.0,1.0,1.0,1.2,0.08570693940519385,0.019998800071995677,1.6,2.2,-192.0,-220.0,0.0,2.0,0
2019-10-03,Marseille,Nice,1,0,H,0,0,D,,12,6,6,1,17,16,9,0,2,1,0,0,14.204166666666664,22.65833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.6,0.4,0.2,3.0,0.6,0.0,2.0,0.09614829913658827,0.0,2.6,1.8,15.0,7.0,0.0,0.0,0
2019-10-03,Montpellier,Angers,2,2,D,2,0,H,,8,12,4,6,12,10,5,8,3,0,0,1,13.745833333333332,17.620833333333337,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.6,0.6,0.2,1.0,1.6,2.0,1.0,0.14284693950432112,0.06895838361548806,1.2,1.8,-220.0,-191.0,0.0,0.0,0
2019-10-03,Rennes,Caen,3,1,H,1,1,D,,11,6,6,1,11,16,5,4,2,4,0,1,10.954166666666666,24.808333333333337,1.5000000000000004,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,1.0,0.2,4.0,0.2,0.0,1.6,0.1086885637893181,0.030300275732509166,1.6,1.6,-220.0,-190.0,0.0,0.0,0
2019-10-03,St Etienne,Lille,0,1,A,0,0,D,,7,14,1,8,10,12,9,4,4,3,2,0,11.520833333333334,15.1625,0.1,2018,1.4710526315789474,1.0868421052631578,1.6,0.4,2.2,0.1,1.0,1.0,1.0,1.0,0.08107450747236711,0.15150137866254584,1.4,1.8,4.0,-222.0,1.0,0.0,0
2019-10-03,Toulouse,Guingamp,1,0,H,1,0,H,,19,4,4,0,12,15,8,2,1,2,0,1,11.870833333333335,16.787499999999998,0.3,2018,1.4710526315789474,1.0868421052631578,1.0,0.3,0.8,0.1,1.0,1.2,2.0,2.6,0.05713795960346256,0.03447919180774403,2.0,1.6,-220.0,5.0,0.0,0.0,0
2019-12-03,Dijon,Paris SG,0,4,A,0,2,A,,9,16,2,7,16,5,3,5,2,1,0,0,5.608333333333333,16.875,2.9,2018,1.4710526315789474,1.0868421052631578,1.0,0.3,1.6,0.2,1.0,1.0,2.0,0.8,0.07691420220743761,0.07691863930927062,1.8,2.2,193.0,-14.0,0.0,0.0,0
2019-03-15,Lille,Monaco,0,1,A,0,0,D,,12,12,3,8,14,18,5,3,3,2,0,0,10.529166666666663,30.90833333333333,10.1,2018,1.4710526315789474,1.0868421052631578,1.6,0.3,1.0,0.2,3.0,0.6,0.0,2.0,0.12194229690510452,0.09999250056245781,1.6,2.8,14.0,-241.0,0.0,0.0,0
2019-03-15,Nice,Toulouse,1,1,D,1,0,H,,10,18,2,3,8,20,2,6,0,2,0,0,11.175000000000002,8.170833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.4,1.2,0.1,4.0,0.2,1.0,2.0,0.11427591920692512,0.08570693940519385,1.4,2.4,-213.0,14.0,0.0,1.0,0
2019-03-16,Angers,Amiens,0,0,D,0,0,D,,11,8,3,4,14,18,2,1,1,4,0,0,10.275,20.995833333333337,0.2,2018,1.4710526315789474,1.0868421052631578,1.6,0.3,0.8,0.1,3.0,0.8,0.0,1.6,0.16214901494473422,0.07691420220743761,1.0,1.8,-13.0,-13.0,0.0,0.0,0
2019-03-16,Caen,St Etienne,0,5,A,0,3,A,,2,13,1,7,18,12,0,8,0,0,0,0,10.791666666666666,28.21250000000001,0.3,2018,1.4710526315789474,1.0868421052631578,0.4,0.3,0.6,0.1,1.0,1.4,2.0,1.2,0.03124707058713246,0.026313712075362473,3.0,1.6,-14.0,9.0,0.0,0.0,0
2019-03-16,Guingamp,Dijon,1,0,H,0,0,D,,14,12,2,4,8,9,6,4,0,2,0,0,10.2875,30.03333333333333,1.9,2018,1.4710526315789474,1.0868421052631578,0.6,0.2,0.0,0.1,2.0,0.8,0.0,1.6,0.04544834795255192,0.0,1.6,2.4,8.0,16.0,0.0,0.0,0
2019-03-16,Nimes,Strasbourg,2,2,D,0,1,A,,15,6,4,2,11,17,7,1,4,5,0,0,13.324999999999998,12.545833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.3,1.6,0.1,2.0,0.6,1.0,1.0,0.1463307562861254,0.029409169779137132,1.6,2.2,-15.0,14.0,0.0,0.0,0
2019-03-17,Bordeaux,Rennes,1,1,D,0,0,D,,14,10,4,3,13,11,3,9,2,3,0,0,10.1375,17.658333333333328,1.7000000000000004,2018,1.4710526315789474,1.0868421052631578,1.0,0.3,1.0,0.1,2.0,0.8,2.0,1.6,0.0882275093374114,0.054049671648244736,1.6,1.8,72.0,21.0,0.0,0.0,0
2019-03-17,Lyon,Montpellier,3,2,H,1,1,D,,23,10,13,4,7,11,8,6,1,2,0,0,10.354166666666668,13.775,1.2,2018,1.4710526315789474,1.0868421052631578,2.6,0.4,0.8,0.2,1.0,0.8,2.0,1.4,0.1698017093372073,0.09676482921007644,0.8,1.6,16.0,72.0,0.0,1.0,0
2019-03-17,Paris SG,Marseille,3,1,H,1,0,H,,8,3,6,2,11,19,7,3,4,3,0,1,7.695833333333335,22.61666666666667,5.2,2018,1.4710526315789474,1.0868421052631578,4.4,0.5,1.2,0.2,3.0,0.4,1.0,1.2,0.1836622247617493,0.09999250056245781,2.0,1.8,3.0,-159.0,0.0,1.0,0
2019-03-17,Reims,Nantes,1,0,H,0,0,D,,10,7,2,1,8,16,7,3,4,3,0,1,7.329166666666666,23.72083333333333,6.1,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,0.2,0.1,1.0,1.2,2.0,0.6,0.23074260662231283,0.03571045959361497,1.6,2.0,-14.0,15.0,0.0,0.0,0
2019-03-29,Rennes,Lyon,0,1,A,0,0,D,,12,18,2,5,13,19,2,6,2,3,0,0,10.533333333333331,9.2375,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.5,1.0,0.1,3.0,0.4,1.0,1.2,0.16665476275504132,0.03773371318604606,1.8,2.0,221.0,191.0,0.0,2.0,0
2019-03-30,Marseille,Angers,2,2,D,2,1,H,,11,14,5,4,18,10,3,7,4,1,1,0,11.741666666666667,7.612499999999998,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.5,1.0,0.1,4.0,0.4,1.0,1.4,0.12499062570307228,0.14284183837445988,2.6,1.6,214.0,222.0,0.0,0.0,0
2019-03-31,Amiens,Bordeaux,0,0,D,0,0,D,,12,5,3,0,8,21,7,1,1,3,0,0,10.595833333333331,13.295833333333336,0.0,2018,1.4710526315789474,1.0868421052631578,0.8,0.6,0.2,0.1,2.0,1.0,0.0,1.0,0.09523129300288075,0.04166145898429363,1.2,2.2,192.0,191.0,0.0,0.0,0
2019-03-31,Dijon,Nice,0,1,A,0,0,D,,14,12,1,6,17,11,8,5,3,1,1,0,12.141666666666667,7.0,0.0,2018,1.4710526315789474,1.0868421052631578,0.8,0.6,0.2,0.1,1.0,1.6,0.0,2.0,0.03999520057593089,0.0,1.8,1.6,91.0,222.0,0.0,0.0,0
2019-03-31,Monaco,Caen,0,1,A,0,1,A,,24,7,6,2,12,14,13,0,1,2,0,0,12.979166666666664,4.254166666666666,0.0,2018,1.4710526315789474,1.0868421052631578,1.4,0.6,0.8,0.1,2.0,1.4,0.0,1.8,0.10525484830144989,0.06666000066660001,3.6,2.2,191.0,221.0,0.0,0.0,0
2019-03-31,Nantes,Lille,2,3,A,0,0,D,,8,10,2,3,15,21,3,6,2,3,0,0,12.066666666666665,7.987500000000001,0.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.6,1.8,0.2,2.0,1.2,2.0,0.6,0.08510095100312746,0.10525484830144989,2.2,1.8,-220.0,223.0,0.0,0.0,0
2019-03-31,Toulouse,Paris SG,0,1,A,0,0,D,,9,10,3,4,13,14,6,6,2,1,0,0,12.591666666666669,16.275000000000002,0.0,2018,1.4710526315789474,1.0868421052631578,1.0,0.7,2.2,0.3,2.0,0.8,3.0,0.6,0.07499437542184337,0.1346076187912236,2.0,1.8,221.0,303.0,0.0,0.0,0
2019-01-04,St Etienne,Nimes,2,1,H,1,1,D,,14,15,9,6,7,8,5,7,3,4,0,0,11.745833333333335,9.266666666666667,0.0,2018,1.4710526315789474,1.0868421052631578,1.0,0.6,1.0,0.2,0.0,1.2,0.0,2.6,0.06895838361548806,0.14284489900865643,1.4,1.6,228.0,192.0,1.0,1.0,0
2019-03-04,Montpellier,Guingamp,2,0,H,1,0,H,,17,8,7,3,12,7,5,8,0,2,0,0,9.708333333333332,10.283333333333331,5.399999999999998,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,0.6,0.2,1.0,1.8,2.0,2.4,0.15383432043688947,0.03225494307002548,1.4,1.8,221.0,225.0,0.0,0.0,0
2019-03-04,Strasbourg,Reims,4,0,H,1,0,H,,13,10,9,3,15,13,4,9,2,3,1,0,8.733333333333333,12.775,10.000000000000002,2018,1.4710526315789474,1.0868421052631578,1.4,0.5,1.6,0.2,2.0,1.0,1.0,1.0,0.09523129300288075,0.11999280043197406,1.6,1.8,193.0,191.0,0.0,0.0,0
2019-05-04,Bordeaux,Marseille,2,0,H,1,0,H,,7,20,7,5,16,13,1,11,2,3,1,0,10.874999999999998,11.516666666666667,1.7000000000000002,2018,1.4710526315789474,1.0868421052631578,1.0,0.4,1.2,0.2,2.0,0.8,1.0,1.4,0.04999625028122891,0.13332000133320002,2.0,2.4,-47.0,21.0,0.0,1.0,0
2019-06-04,Amiens,St Etienne,2,2,D,1,1,D,,5,26,4,6,10,13,1,7,2,2,1,0,8.695833333333335,11.366666666666667,0.0,2018,1.4710526315789474,1.0868421052631578,0.8,0.3,1.4,0.3,3.0,0.4,2.0,1.2,0.06817716973842693,0.16665277893508876,0.8,1.4,-156.0,13.0,0.0,0.0,0
2019-06-04,Angers,Rennes,3,3,D,0,1,A,,17,7,9,5,11,13,4,2,3,4,0,0,8.975,16.870833333333334,1.7000000000000002,2018,1.4710526315789474,1.0868421052631578,1.4,0.2,0.8,0.3,4.0,0.4,1.0,1.8,0.13887731577924062,0.06666000066660001,1.0,2.4,41.0,28.0,0.0,0.0,0
2019-06-04,Guingamp,Monaco,1,1,D,1,0,H,,11,18,2,5,17,14,3,9,4,5,0,0,7.645833333333332,11.08333333333333,2.1000000000000005,2018,1.4710526315789474,1.0868421052631578,0.4,0.3,1.2,0.4,3.0,0.6,1.0,1.4,0.06895838361548806,0.14704584889568567,1.2,2.8,13.0,40.0,0.0,0.0,0
2019-06-04,Lyon,Dijon,1,3,A,1,2,A,,27,8,6,4,14,17,8,3,1,2,0,0,9.45,12.6625,1.1,2018,1.4710526315789474,1.0868421052631578,2.6,0.4,0.0,0.4,0.0,1.2,0.0,1.2,0.16128251858781026,0.0,0.8,2.2,14.0,13.0,0.0,0.0,0
2019-06-04,Nimes,Caen,2,0,H,0,0,D,,12,5,7,1,19,16,4,2,1,4,0,0,10.0375,20.92083333333333,18.3,2018,1.4710526315789474,1.0868421052631578,1.6,0.3,0.6,0.4,1.0,1.0,1.0,1.4,0.12194229690510452,0.11537130331115641,2.4,2.0,29.0,-186.0,0.0,0.0,0
2019-07-04,Nice,Montpellier,1,0,H,1,0,H,,15,16,5,4,11,14,6,3,1,1,0,0,9.816666666666665,6.433333333333333,4.6,2018,1.4710526315789474,1.0868421052631578,1.2,0.2,1.2,0.3,4.0,0.2,1.0,2.0,0.09999000099990002,0.15150137866254584,1.0,1.6,12.0,-47.0,0.0,1.0,0
2019-07-04,Paris SG,Strasbourg,2,2,D,1,2,A,,21,9,6,4,7,10,10,5,0,2,0,0,10.595833333333331,9.437499999999998,0.0,2018,1.4710526315789474,1.0868421052631578,3.2,0.3,1.6,0.3,2.0,0.6,1.0,1.2,0.23402761525860052,0.06450988614005096,2.6,3.0,22.0,13.0,0.0,0.0,0
2019-07-04,Reims,Lille,1,1,D,0,0,D,,10,11,3,4,15,12,6,4,2,2,0,0,10.033333333333331,10.879166666666668,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.4,1.8,0.4,2.0,0.8,2.0,0.8,0.1851646113394808,0.12819526703074124,1.8,2.2,42.0,-186.0,0.0,0.0,0
2019-07-04,Toulouse,Nantes,1,0,H,0,0,D,,14,19,5,1,19,11,4,5,3,1,0,1,8.516666666666667,9.483333333333336,1.7000000000000002,2018,1.4710526315789474,1.0868421052631578,0.6,0.4,0.2,0.4,2.0,0.6,2.0,0.6,0.04999625028122891,0.0,1.6,2.6,-186.0,14.0,0.0,0.0,0
2019-09-04,Nimes,Rennes,3,1,H,1,1,D,,19,8,8,3,10,12,5,3,2,2,1,1,12.15,10.154166666666669,0.3,2018,1.4710526315789474,1.0868421052631578,2.0,0.5,1.2,0.4,2.0,0.8,0.0,2.4,0.1463307562861254,0.14813168907158464,2.0,2.6,80.0,79.0,0.0,0.0,0
2019-12-04,Dijon,Amiens,0,0,D,0,0,D,,18,4,5,1,13,11,8,1,3,3,0,1,7.233333333333333,14.079166666666667,0.0,2018,1.4710526315789474,1.0868421052631578,0.4,0.5,0.6,0.3,0.0,1.8,1.0,1.4,0.03571045959361497,0.07691420220743761,1.8,2.2,-247.0,41.0,0.0,0.0,0
2019-12-04,Nantes,Lyon,2,1,H,1,1,D,,14,11,5,4,9,11,6,7,2,1,0,0,8.129166666666668,9.6625,0.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.5,0.8,0.4,1.0,1.8,2.0,1.0,0.11903911625360095,0.06249609399412536,2.4,2.2,35.0,-158.0,0.0,2.0,0
2019-04-13,Caen,Angers,0,1,A,0,0,D,,8,13,2,5,14,13,1,3,4,1,0,0,5.204166666666667,12.429166666666662,0.0,2018,1.4710526315789474,1.0868421052631578,0.2,0.4,1.2,0.3,1.0,1.8,1.0,1.2,0.049992501124831265,0.11763667911654853,2.4,1.4,41.0,-187.0,0.0,0.0,0
2019-04-13,Marseille,Nimes,2,1,H,0,0,D,,14,8,4,3,11,15,4,6,1,2,0,0,13.1375,18.566666666666663,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.3,1.2,0.3,4.0,0.4,0.0,2.2,0.14284489900865643,0.054049671648244736,2.4,2.0,-187.0,-242.0,0.0,1.0,0
2019-04-13,Monaco,Reims,0,0,D,0,0,D,,27,10,6,3,12,13,18,3,2,0,0,0,12.200000000000005,4.641666666666667,4.9,2018,1.4710526315789474,1.0868421052631578,1.2,0.3,1.4,0.2,2.0,0.6,1.0,1.6,0.0588200694076819,0.09803344901280317,3.0,2.2,-156.0,-183.0,0.0,0.0,0
2019-04-13,Strasbourg,Guingamp,3,3,D,1,1,D,,11,15,6,5,12,14,1,4,1,2,0,0,4.341666666666667,14.866666666666667,2.3000000000000003,2018,1.4710526315789474,1.0868421052631578,1.8,0.4,0.2,0.2,2.0,1.0,1.0,2.8,0.17947337384303774,0.0,1.6,1.4,-183.0,-213.0,0.0,0.0,0
2019-04-14,Lille,Paris SG,5,1,H,1,1,D,,15,10,6,5,10,11,2,2,1,3,0,1,3.3000000000000003,10.525000000000002,0.1,2018,1.4710526315789474,1.0868421052631578,1.4,0.3,1.8,0.3,3.0,0.4,3.0,0.6,0.026313712075362473,0.13724682861792442,1.6,2.0,12.0,-247.0,0.0,0.0,0
2019-04-14,Montpellier,Toulouse,2,1,H,0,0,D,,16,6,5,2,12,16,4,3,2,1,0,0,10.775,9.6625,0.0,2018,1.4710526315789474,1.0868421052631578,2.0,0.3,1.0,0.2,2.0,1.6,1.0,2.0,0.13635433947685385,0.06976257470409042,1.0,2.0,-213.0,12.0,0.0,1.0,0
2019-04-14,Rennes,Nice,0,0,D,0,0,D,,14,7,7,2,13,8,4,2,2,1,0,0,7.204166666666668,13.920833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.3,0.2,0.3,2.0,0.6,1.0,1.8,0.10255621362459298,0.03999520057593089,1.8,1.2,-188.0,-186.0,0.0,0.0,0
2019-04-14,St Etienne,Bordeaux,3,0,H,0,0,D,,14,5,6,1,13,13,8,4,2,0,0,0,4.374999999999999,12.2125,0.0,2018,1.4710526315789474,1.0868421052631578,1.0,0.3,0.2,0.3,0.0,1.2,1.0,0.8,0.06249414117426492,0.047612245869637665,2.0,2.4,-272.0,-156.0,1.0,0.0,0
2019-04-17,Nantes,Paris SG,3,2,H,2,1,H,,15,9,8,6,13,14,4,4,1,3,0,0,14.037500000000003,17.762500000000003,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.4,1.8,0.3,1.0,1.8,3.0,1.2,0.12194229690510452,0.16665277893508876,1.8,2.2,248.0,14.0,0.0,0.0,0
2019-04-19,Dijon,Rennes,3,2,H,1,0,H,,12,10,10,4,17,19,6,6,2,3,0,0,15.404166666666669,5.741666666666667,0.1,2018,1.4710526315789474,1.0868421052631578,0.2,0.4,1.2,0.2,1.0,1.4,0.0,2.6,0.0,0.19997600287965445,1.8,2.4,248.0,92.0,0.0,0.0,0
2019-04-19,Lyon,Angers,2,1,H,2,0,H,,24,11,11,3,9,5,7,7,0,2,0,0,16.366666666666667,8.254166666666666,0.0,2018,1.4710526315789474,1.0868421052631578,2.6,0.4,1.4,0.3,0.0,1.6,1.0,1.2,0.12675520752644254,0.12819526703074124,1.0,1.4,79.0,14.0,0.0,0.0,0
2019-04-20,Guingamp,Marseille,1,3,A,0,2,A,,9,15,3,6,16,13,3,5,2,3,0,0,13.483333333333333,10.820833333333333,0.0,2018,1.4710526315789474,1.0868421052631578,0.6,0.4,1.0,0.3,3.0,0.6,0.0,1.8,0.06249414117426492,0.06249414117426492,1.8,2.4,80.0,48.0,0.0,1.0,0
2019-04-20,Nice,Caen,0,1,A,0,0,D,,21,7,8,2,7,15,11,4,2,3,0,0,15.908333333333331,16.3625,0.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.5,0.6,0.3,4.0,0.2,1.0,1.4,0.0882275093374114,0.11109259567849801,0.8,2.6,111.0,65.0,0.0,0.0,0
2019-04-20,Nimes,Bordeaux,2,1,H,1,1,D,,8,11,2,2,14,22,3,6,0,4,0,0,16.125,8.700000000000001,0.0,2018,1.4710526315789474,1.0868421052631578,2.0,0.5,0.2,0.3,2.0,0.8,1.0,1.2,0.15216398930504532,0.05262327000999842,2.2,2.0,92.0,14.0,0.0,0.0,0
2019-04-20,Strasbourg,Montpellier,1,3,A,1,2,A,,6,20,1,7,16,12,3,5,2,2,0,0,14.308333333333332,12.470833333333331,0.0,2018,1.4710526315789474,1.0868421052631578,2.2,0.5,1.0,0.2,1.0,1.6,1.0,2.0,0.21949613442918814,0.11763667911654853,1.4,1.6,40.0,109.0,0.0,1.0,0
2019-04-21,Nantes,Amiens,3,2,H,0,0,D,,10,8,4,4,14,12,4,1,2,3,0,0,16.17916666666667,8.908333333333335,0.2,2018,1.4710526315789474,1.0868421052631578,2.0,0.5,0.4,0.2,1.0,2.0,2.0,1.0,0.1891738507688566,0.09998500224966253,1.6,2.2,-231.0,263.0,0.0,0.0,0
2019-04-21,Paris SG,Monaco,3,1,H,2,0,H,,10,15,5,4,13,9,3,4,0,1,0,0,16.625000000000004,9.3625,0.0,2018,1.4710526315789474,1.0868421052631578,2.8,0.5,1.2,0.1,2.0,0.8,1.0,1.4,0.15999040057596542,0.09523129300288075,2.4,3.6,109.0,81.0,0.0,0.0,0
2019-04-21,Reims,St Etienne,0,2,A,0,1,A,,8,14,1,3,16,7,1,6,3,0,0,0,15.19166666666667,9.4,0.0,2018,1.4710526315789474,1.0868421052631578,1.6,0.4,1.6,0.1,2.0,0.8,2.0,1.4,0.13332000133320002,0.15216398930504532,2.2,1.6,109.0,80.0,0.0,0.0,0
2019-04-21,Toulouse,Lille,0,0,D,0,0,D,,10,16,2,4,16,18,2,3,2,3,0,0,13.358333333333327,10.145833333333334,3.2,2018,1.4710526315789474,1.0868421052631578,0.8,0.4,1.6,0.1,2.0,0.6,2.0,0.8,0.04761564650144037,0.14284489900865643,2.0,2.0,95.0,95.0,0.0,0.0,0
2019-04-26,Bordeaux,Lyon,2,3,A,2,1,H,,10,18,2,5,15,11,2,3,3,3,1,0,11.916666666666664,18.825,7.0,2018,1.4710526315789474,1.0868421052631578,1.2,0.5,0.8,0.1,2.0,0.8,1.0,1.4,0.11110185262339249,0.07999520028798271,1.8,1.8,48.0,250.0,0.0,1.0,0
2019-04-28,Amiens,Strasbourg,0,0,D,0,0,D,,8,7,1,1,12,21,3,1,1,3,0,0,8.925,17.395833333333332,3.000000000000001,2018,1.4710526315789474,1.0868421052631578,1.2,0.5,1.0,0.0,3.0,0.6,1.0,1.4,0.10525484830144989,0.15998080230372355,1.0,3.0,65.0,110.0,0.0,0.0,0
2019-04-28,Angers,Reims,1,1,D,0,0,D,,10,5,5,4,6,16,4,0,0,3,0,0,9.399999999999997,16.641666666666662,0.4,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,1.2,0.0,3.0,1.0,1.0,1.6,0.12194229690510452,0.021737712757863615,1.2,1.8,80.0,40.0,0.0,0.0,0
2019-04-28,Caen,Dijon,1,0,H,0,0,D,,14,12,2,3,17,19,5,3,1,4,0,0,9.333333333333334,17.899999999999995,0.0,2018,1.4710526315789474,1.0868421052631578,0.2,0.4,0.6,0.1,1.0,1.8,0.0,1.2,0.05881315062047873,0.11537130331115641,2.0,2.0,28.0,80.0,0.0,0.0,0
2019-04-28,Lille,Nimes,5,0,H,0,0,D,,14,8,8,3,8,14,1,4,1,2,0,0,8.433333333333332,13.533333333333331,9.8,2018,1.4710526315789474,1.0868421052631578,2.0,0.4,1.4,0.1,3.0,0.4,0.0,2.2,0.1463307562861254,0.08107450747236711,1.8,1.8,30.0,99.0,0.0,1.0,0
2019-04-28,Marseille,Nantes,1,2,A,1,1,D,,17,14,2,6,13,14,7,4,4,1,0,0,13.620833333333335,33.00000000000001,0.0,2018,1.4710526315789474,1.0868421052631578,1.8,0.5,0.2,0.1,3.0,0.6,2.0,0.6,0.13512417912061184,0.0,2.0,2.2,14.0,109.0,0.0,0.0,0
2019-04-28,Nice,Guingamp,3,0,H,1,0,H,,15,14,5,3,12,19,2,4,4,3,0,0,13.6,6.8,0.0,2018,1.4710526315789474,1.0868421052631578,0.8,0.4,0.8,0.1,3.0,0.4,1.0,1.6,0.04347542551572723,0.11109876680368849,1.0,1.8,-75.0,40.0,0.0,0.0,0
2019-04-28,St Etienne,Toulouse,2,0,H,2,0,H,,14,12,7,3,17,15,5,6,1,2,0,0,7.220833333333332,9.6125,4.1000000000000005,2018,1.4710526315789474,1.0868421052631578,1.4,0.5,1.0,0.1,1.0,0.8,0.0,2.4,0.14284489900865643,0.10343757542323209,2.0,2.0,100.0,30.0,1.0,1.0,0
