Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
16/05/15,Nantes,Lorient,1,1,D,1,1,D,,11,3,6,1,11,7,8,3,2,1,0,0,13.129166666666668,10.337499999999999,0.0
16/05/15,Nice,Lens,2,1,H,1,1,D,,18,9,7,4,15,11,7,1,1,1,0,0,17.812500000000004,6.8125,0.0
16/05/15,Reims,Rennes,1,0,H,0,0,D,,12,10,1,3,16,15,0,5,2,2,0,0,11.074999999999998,11.191666666666668,0.1
23/05/15,Bordeaux,Montpellier,2,1,H,2,0,H,,22,7,9,1,13,11,7,2,0,1,0,0,15.149999999999999,11.045833333333334,0.1
23/05/15,Caen,Evian Thonon Gaillard,3,2,H,0,0,D,,21,15,6,8,9,10,13,8,0,1,0,0,14.562500000000002,11.133333333333333,0.4
23/05/15,Lens,Nantes,1,0,H,1,0,H,,7,16,4,5,14,15,1,3,2,2,0,0,13.345833333333337,10.695833333333333,0.5
23/05/15,Lorient,Monaco,0,1,A,0,1,A,,7,18,1,8,13,13,4,10,2,3,0,0,14.766666666666667,11.362499999999999,0.8
23/05/15,Marseille,Bastia,3,0,H,2,0,H,,16,7,5,1,6,20,5,0,1,1,0,0,19.39583333333334,16.275000000000002,0.0
23/05/15,Metz,Lille,1,4,A,0,3,A,,16,20,4,10,10,4,4,7,0,0,0,0,15.066666666666668,11.291666666666666,0.2
23/05/15,Paris SG,Reims,3,2,H,2,0,H,,14,10,6,4,10,15,5,8,0,2,0,0,15.262500000000001,10.8375,0.0
23/05/15,Rennes,Lyon,0,1,A,0,0,D,,10,9,2,2,5,7,5,1,0,0,0,0,14.954166666666666,11.691666666666665,1.0
23/05/15,St Etienne,Guingamp,2,1,H,1,0,H,,10,11,6,3,22,9,5,4,2,1,0,0,13.495833333333335,23.400000000000002,0.0
23/05/15,Toulouse,Nice,2,3,A,0,2,A,,9,8,4,4,17,19,3,3,2,4,0,0,14.975000000000001,20.216666666666665,0.2
