Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
21/12/13,St Etienne,Nantes,2,0,H,1,0,H,,16,12,6,2,15,11,5,7,1,2,0,0,5.683333333333334,10.699999999999998,0.0
21/12/13,Toulouse,Guingamp,0,0,D,0,0,D,,13,6,3,1,11,15,3,6,1,2,0,0,3.5625,7.0874999999999995,0.0
22/12/13,Lorient,Lyon,2,2,D,0,1,A,,7,7,4,3,11,10,5,5,0,0,0,0,11.016666666666666,30.654166666666665,2.7
22/12/13,Marseille,Bordeaux,2,2,D,0,1,A,,17,10,12,2,14,7,5,6,2,1,0,0,11.616666666666667,8.204166666666666,0.6
22/12/13,Paris SG,Lille,2,2,D,1,1,D,,17,6,6,5,17,11,11,3,4,4,0,0,8.720833333333333,26.466666666666665,1.7999999999999998
08/01/14,St Etienne,Evian Thonon Gaillard,1,0,H,1,0,H,,16,11,7,1,5,15,5,6,0,3,0,0,9.141666666666667,18.279166666666665,0.0
10/01/14,Montpellier,Monaco,1,1,D,0,0,D,,8,9,5,4,14,18,4,3,1,4,0,0,9.700000000000001,7.808333333333334,0.0
11/01/14,Ajaccio,Paris SG,1,2,A,1,1,D,,6,19,2,8,17,12,1,6,2,2,0,0,12.733333333333333,5.358333333333333,0.0
11/01/14,Bordeaux,Toulouse,0,1,A,0,0,D,,11,11,3,2,19,8,5,1,2,1,1,1,8.895833333333332,5.404166666666666,0.0
11/01/14,Guingamp,St Etienne,0,0,D,0,0,D,,12,9,3,4,14,21,5,4,0,1,0,0,7.108333333333333,12.883333333333333,0.0
11/01/14,Lyon,Sochaux,2,0,H,0,0,D,,18,10,5,2,19,19,1,7,1,1,0,0,8.308333333333334,8.687499999999998,0.0
11/01/14,Rennes,Nice,0,0,D,0,0,D,,19,6,4,0,12,7,5,1,2,1,0,0,7.249999999999999,6.562500000000001,0.4
11/01/14,Valenciennes,Bastia,3,2,H,2,0,H,,8,16,3,3,8,10,4,4,0,0,0,0,4.9875,11.554166666666665,0.0
12/01/14,Evian Thonon Gaillard,Marseille,1,2,A,1,2,A,,14,9,6,4,11,12,10,2,0,0,0,0,4.275,3.608333333333334,0.0
12/01/14,Lille,Reims,1,2,A,0,0,D,,18,8,5,4,10,16,5,2,1,1,0,0,1.8541666666666663,12.891666666666666,0.0
12/01/14,Nantes,Lorient,1,0,H,0,0,D,,10,11,4,3,10,12,8,8,0,0,0,0,9.48333333333333,17.58333333333333,2.8999999999999995
17/01/14,St Etienne,Lille,2,0,H,0,0,D,,11,12,5,3,16,15,2,7,1,1,0,1,5.079166666666667,8.4625,1.9000000000000004
18/01/14,Bastia,Bordeaux,1,0,H,1,0,H,,11,14,5,4,14,11,4,5,2,1,0,0,12.883333333333333,11.233333333333333,4.6
18/01/14,Lorient,Guingamp,2,0,H,2,0,H,,10,15,3,3,15,13,2,5,3,0,0,0,9.2875,21.916666666666668,7.5
18/01/14,Nice,Ajaccio,2,0,H,1,0,H,,12,14,7,3,20,16,5,2,3,3,0,0,8.829166666666666,10.575,27.399999999999995
18/01/14,Rennes,Evian Thonon Gaillard,0,0,D,0,0,D,,13,11,5,1,7,14,9,4,1,2,0,0,7.533333333333334,18.662499999999998,2.3
18/01/14,Sochaux,Montpellier,0,2,A,0,1,A,,6,12,0,4,13,7,1,4,1,0,1,0,2.454166666666667,11.320833333333333,0.5
19/01/14,Paris SG,Nantes,5,0,H,2,0,H,,16,5,10,0,4,8,4,3,1,0,0,0,6.991666666666667,7.262499999999999,3.6
19/01/14,Reims,Lyon,0,2,A,0,1,A,,11,14,3,7,11,15,3,5,2,1,0,0,7.808333333333333,9.500000000000002,2.6
19/01/14,Toulouse,Monaco,0,2,A,0,1,A,,12,14,4,6,12,25,6,6,1,2,0,0,6.108333333333334,9.345833333333333,1.7
24/01/14,Lille,Rennes,1,1,D,1,1,D,,21,9,10,3,7,18,11,0,1,0,0,0,2.891666666666667,9.879166666666665,0.0
25/01/14,Ajaccio,Sochaux,1,1,D,1,0,H,,6,10,4,3,21,19,2,5,0,1,0,0,11.129166666666665,16.700000000000006,0.0
25/01/14,Guingamp,Paris SG,1,1,D,0,0,D,,10,14,3,5,13,13,6,7,1,1,0,0,10.270833333333334,26.7625,0.6000000000000001
25/01/14,Montpellier,Nice,3,1,H,1,0,H,,23,4,10,1,11,10,6,2,1,1,0,0,8.179166666666667,14.3375,0.4
25/01/14,Nantes,Reims,0,0,D,0,0,D,,14,11,4,1,14,11,4,2,2,2,0,0,10.666666666666666,16.412499999999998,0.7
25/01/14,Valenciennes,Lorient,1,1,D,0,1,A,,13,15,4,4,8,13,4,11,1,1,0,0,3.7875,19.145833333333336,1.7000000000000002
26/01/14,Bordeaux,St Etienne,2,0,H,1,0,H,,6,5,3,2,13,18,7,6,0,4,0,0,11.5,17.175,5.0
26/01/14,Lyon,Evian Thonon Gaillard,3,0,H,2,0,H,,12,9,5,2,14,8,3,2,0,0,0,1,6.1499999999999995,9.016666666666667,3.7
26/01/14,Monaco,Marseille,2,0,H,1,0,H,,16,12,7,8,15,12,3,5,1,2,0,0,9.187500000000002,7.175000000000003,0.0
29/01/14,Marseille,Valenciennes,2,1,H,1,1,D,,12,8,3,3,13,15,3,9,0,2,0,0,7.937500000000001,14.054166666666662,10.4
31/01/14,Paris SG,Bordeaux,2,0,H,0,0,D,,21,4,4,3,11,11,8,2,0,0,0,0,3.3249999999999997,14.574999999999998,1.9
01/02/14,Bastia,Guingamp,3,2,H,0,0,D,,14,9,7,5,12,19,7,6,2,2,0,0,10.845833333333333,19.558333333333334,4.499999999999999
01/02/14,Evian Thonon Gaillard,Ajaccio,1,1,D,0,0,D,,15,7,3,2,23,20,6,2,1,1,0,0,0.9500000000000002,4.9416666666666655,1.7999999999999998
01/02/14,Lorient,Monaco,2,2,D,1,1,D,,15,14,5,6,13,12,2,4,2,1,0,0,8.245833333333335,34.675,6.0
01/02/14,Reims,Montpellier,2,4,A,0,1,A,,11,18,3,8,11,12,6,5,3,2,0,0,6.170833333333332,20.39166666666667,12.0
01/02/14,Sochaux,Nantes,1,0,H,1,0,H,,7,14,3,4,8,16,2,10,0,1,0,0,1.9750000000000003,10.620833333333332,9.3
01/02/14,St Etienne,Valenciennes,3,0,H,1,0,H,,17,7,6,2,18,15,5,4,1,3,0,0,3.408333333333333,14.883333333333331,16.0
02/02/14,Marseille,Toulouse,2,2,D,2,1,H,,15,7,3,3,12,16,2,7,1,3,0,0,7.108333333333334,21.0625,4.0
02/02/14,Nice,Lille,1,0,H,1,0,H,,6,13,4,3,13,14,4,3,1,1,0,0,7.570833333333333,5.483333333333333,6.4
02/02/14,Rennes,Lyon,2,0,H,1,0,H,,8,22,3,2,6,15,6,6,0,1,0,1,5.808333333333334,13.383333333333338,0.0
07/02/14,Toulouse,St Etienne,0,0,D,0,0,D,,6,9,2,3,14,19,4,3,4,2,0,0,8.866666666666665,16.733333333333334,0.4
08/02/14,Ajaccio,Rennes,3,1,H,2,1,H,,12,7,7,5,16,15,5,6,1,1,0,0,12.108333333333333,19.3625,7.5
08/02/14,Guingamp,Reims,1,2,A,0,0,D,,20,10,5,4,10,16,3,3,1,2,0,0,7.270833333333331,39.87083333333333,5.799999999999999
08/02/14,Lille,Sochaux,2,0,H,1,0,H,,21,5,12,1,14,22,8,3,0,2,0,0,7.175000000000001,31.149999999999995,5.700000000000001
08/02/14,Marseille,Bastia,3,0,H,2,0,H,,14,5,5,1,16,16,3,1,1,2,0,0,9.083333333333334,14.358333333333333,2.3000000000000003
08/02/14,Montpellier,Evian Thonon Gaillard,1,1,D,1,1,D,,12,11,4,4,7,15,6,3,0,2,1,0,8.079166666666667,15.441666666666668,1.4000000000000001
08/02/14,Valenciennes,Nice,2,1,H,1,0,H,,16,7,9,3,8,14,10,4,2,3,0,0,7.0583333333333345,32.68750000000001,5.799999999999999
09/02/14,Monaco,Paris SG,1,1,D,0,1,A,,16,12,3,6,16,14,9,8,2,1,0,0,9.0375,12.854166666666664,1.4
09/02/14,Nantes,Lyon,1,2,A,0,1,A,,8,12,3,6,14,12,6,4,3,1,1,0,6.895833333333333,22.34166666666667,2.7
11/02/14,Toulouse,Bastia,1,3,A,1,2,A,,9,9,2,4,15,13,3,3,2,2,1,0,6.541666666666667,15.162500000000001,5.499999999999999
14/02/14,Paris SG,Valenciennes,3,0,H,1,0,H,,19,10,7,2,16,10,3,6,1,0,0,0,7.570833333333332,20.858333333333338,3.6
15/02/14,Bastia,Monaco,0,2,A,0,1,A,,9,12,2,4,20,21,6,3,3,1,0,0,13.558333333333332,11.375000000000005,0.0
15/02/14,Lorient,Toulouse,1,3,A,1,0,H,,8,14,4,6,10,14,9,3,2,2,1,0,9.354166666666663,34.7125,1.8000000000000003
15/02/14,Nice,Nantes,0,0,D,0,0,D,,10,11,2,0,15,18,4,3,1,4,0,0,10.783333333333333,8.291666666666666,4.0
15/02/14,Reims,Bordeaux,1,0,H,0,0,D,,9,18,6,6,14,10,4,9,0,1,0,0,9.437500000000002,26.90000000000001,0.5
15/02/14,Rennes,Montpellier,2,2,D,1,0,H,,12,16,4,5,13,10,4,12,2,1,0,0,8.812500000000002,24.658333333333335,0.0
15/02/14,Sochaux,Guingamp,1,0,H,0,0,D,,21,15,5,1,17,16,12,3,3,2,0,0,6.608333333333332,13.183333333333335,20.5
16/02/14,Evian Thonon Gaillard,Lille,2,2,D,1,1,D,,7,10,4,5,18,9,1,3,3,1,0,0,4.304166666666666,4.049999999999999,3.8000000000000003
16/02/14,Lyon,Ajaccio,3,1,H,1,0,H,,16,10,9,2,13,15,7,1,1,2,0,0,7.112500000000001,6.670833333333333,0.5
16/02/14,St Etienne,Marseille,1,1,D,0,0,D,,16,9,4,2,13,14,6,4,1,3,0,0,5.1416666666666675,3.1749999999999994,1.0
21/02/14,Monaco,Reims,3,2,H,1,0,H,,18,6,7,3,9,15,6,2,3,1,0,1,10.529166666666667,5.245833333333333,1.4000000000000001
22/02/14,Bastia,St Etienne,0,2,A,0,1,A,,8,10,3,5,10,17,3,5,2,1,0,0,11.737499999999999,22.64166666666667,0.0
22/02/14,Bordeaux,Evian Thonon Gaillard,2,1,H,0,0,D,,14,6,5,5,9,7,5,5,1,2,0,0,8.487499999999999,13.350000000000001,2.0
22/02/14,Guingamp,Nice,1,0,H,0,0,D,,20,1,6,0,14,17,7,4,3,5,0,1,7.974999999999999,18.483333333333334,3.9
22/02/14,Marseille,Lorient,1,0,H,0,0,D,,12,10,5,3,10,11,2,6,2,1,0,0,8.637500000000001,16.525000000000002,0.0
22/02/14,Montpellier,Ajaccio,2,0,H,0,0,D,,17,6,7,1,13,13,3,1,1,1,0,0,9.070833333333335,17.858333333333338,0.0
22/02/14,Valenciennes,Sochaux,2,2,D,0,0,D,,11,9,5,4,18,17,6,2,2,3,0,0,6.120833333333334,17.570833333333333,0.8
23/02/14,Lille,Lyon,0,0,D,0,0,D,,16,9,4,5,13,15,6,7,3,1,0,0,7.6499999999999995,18.94583333333333,0.0
23/02/14,Nantes,Rennes,0,3,A,0,1,A,,5,15,0,6,13,13,5,4,1,1,0,0,9.254166666666668,16.675,0.0
23/02/14,Toulouse,Paris SG,2,4,A,1,1,D,,9,13,7,8,15,15,2,6,3,1,0,0,8.916666666666666,15.112500000000002,0.0
25/02/14,Bordeaux,Lorient,3,2,H,2,1,H,,12,9,7,4,9,12,8,4,0,0,0,0,9.175,13.999999999999998,2.1
28/02/14,Evian Thonon Gaillard,Nantes,2,0,H,0,0,D,,6,7,3,2,10,12,5,2,0,0,0,0,2.75,7.791666666666667,8.7
01/03/14,Lorient,Bastia,1,1,D,1,0,H,,17,13,3,4,3,7,5,4,0,0,0,0,7.595833333333334,12.829166666666667,0.0
01/03/14,Nice,Toulouse,0,2,A,0,0,D,,6,13,1,6,12,20,1,3,1,2,1,0,8.054166666666669,4.4624999999999995,6.2
01/03/14,Reims,Valenciennes,3,1,H,2,0,H,,12,13,6,4,13,7,3,5,1,1,0,0,4.137499999999999,7.7749999999999995,2.7
01/03/14,Rennes,Guingamp,0,2,A,0,1,A,,11,14,3,7,11,18,11,5,3,1,0,0,5.7625,9.225,0.1
01/03/14,Sochaux,Bordeaux,2,0,H,0,0,D,,9,17,5,3,13,8,3,6,1,2,0,0,2.916666666666666,8.045833333333333,0.5
01/03/14,St Etienne,Monaco,2,0,H,1,0,H,,12,10,4,4,11,17,3,3,2,1,0,0,3.258333333333333,10.854166666666666,2.1
02/03/14,Ajaccio,Lille,2,3,A,2,2,D,,11,11,3,6,14,17,3,2,3,2,0,1,10.3375,11.500000000000002,0.7999999999999999
02/03/14,Lyon,Montpellier,0,0,D,0,0,D,,20,6,6,2,16,16,8,3,1,3,0,0,5.420833333333334,11.887500000000001,0.0
02/03/14,Paris SG,Marseille,2,0,H,0,0,D,,11,12,4,3,13,14,4,5,3,3,0,0,4.212500000000001,14.362499999999997,0.0
07/03/14,Marseille,Nice,0,1,A,0,0,D,,16,5,7,1,19,11,3,4,2,1,0,0,10.466666666666667,7.970833333333334,0.0
08/03/14,Bastia,Paris SG,0,3,A,0,2,A,,12,12,3,8,23,10,5,4,2,3,0,0,12.904166666666667,13.458333333333334,0.2
08/03/14,Guingamp,Evian Thonon Gaillard,0,1,A,0,0,D,,15,3,5,2,17,13,8,1,3,4,0,0,11.049999999999999,16.937499999999996,0.0
08/03/14,Monaco,Sochaux,2,1,H,1,0,H,,15,11,4,7,15,14,3,6,1,2,0,1,12.708333333333336,6.804166666666666,0.0
08/03/14,Nantes,Ajaccio,2,2,D,1,1,D,,20,10,6,3,20,22,3,2,0,2,0,0,10.5625,11.845833333333331,0.0
08/03/14,Toulouse,Reims,3,2,H,0,2,A,,17,14,8,2,10,14,5,1,2,1,0,0,9.620833333333332,12.920833333333334,0.0
08/03/14,Valenciennes,Rennes,2,1,H,0,0,D,,13,13,3,5,13,17,1,1,2,3,0,1,9.25,14.666666666666666,0.0
09/03/14,Bordeaux,Lyon,1,2,A,1,0,H,,8,12,3,4,13,13,5,5,1,1,0,0,12.708333333333336,10.683333333333332,0.0
09/03/14,Lille,Montpellier,2,0,H,1,0,H,,19,6,7,2,14,14,10,3,2,1,0,0,11.079166666666666,15.000000000000002,0.0
09/03/14,Lorient,St Etienne,1,0,H,0,0,D,,15,9,8,1,5,18,10,5,2,3,0,0,11.670833333333333,20.629166666666666,0.0
14/03/14,Reims,Marseille,1,1,D,0,0,D,,11,14,4,4,16,14,5,5,1,1,0,0,9.424999999999999,7.237500000000001,0.0
15/03/14,Ajaccio,Guingamp,1,2,A,1,1,D,,16,14,3,3,10,14,4,7,2,2,0,0,13.762500000000001,7.404166666666666,0.0
15/03/14,Evian Thonon Gaillard,Valenciennes,0,1,A,0,0,D,,8,11,2,3,16,11,2,4,1,0,0,0,9.037499999999998,7.8125,0.0
15/03/14,Lille,Nantes,0,0,D,0,0,D,,9,11,2,2,10,19,8,4,0,3,0,0,9.154166666666667,17.720833333333328,0.2
15/03/14,Nice,Bastia,2,0,H,1,0,H,,11,7,4,0,12,10,6,6,1,2,0,1,11.720833333333331,5.316666666666667,0.0
15/03/14,Rennes,Toulouse,2,3,A,0,2,A,,17,12,6,5,12,12,8,6,1,1,0,0,9.4875,12.599999999999994,0.0
15/03/14,Sochaux,Lorient,2,0,H,1,0,H,,17,15,7,3,19,11,4,1,2,1,0,0,6.291666666666667,8.549999999999999,0.0
16/03/14,Lyon,Monaco,2,3,A,1,2,A,,16,11,3,4,10,20,7,4,1,4,0,0,10.695833333333335,10.8375,0.0
16/03/14,Montpellier,Bordeaux,1,1,D,1,1,D,,12,10,3,4,11,22,2,3,2,3,0,0,15.404166666666667,28.049999999999994,0.0
16/03/14,Paris SG,St Etienne,2,0,H,2,0,H,,15,14,4,6,14,18,4,6,1,3,0,0,10.195833333333333,12.154166666666669,0.0
21/03/14,Lorient,Paris SG,0,1,A,0,1,A,,6,11,1,6,12,8,5,4,0,1,0,0,9.720833333333333,26.579166666666666,8.1
22/03/14,Bastia,Reims,2,0,H,2,0,H,,7,13,3,0,10,12,3,6,1,2,1,0,13.287500000000001,5.008333333333334,2.8
22/03/14,Bordeaux,Nice,1,1,D,0,0,D,,16,8,7,3,14,11,5,2,2,0,1,0,9.6,15.387500000000001,7.800000000000001
22/03/14,Marseille,Rennes,0,1,A,0,0,D,,17,9,4,4,15,14,6,5,1,0,0,0,12.25,14.837499999999999,11.8
22/03/14,Nantes,Montpellier,2,1,H,2,1,H,,11,10,7,2,20,13,4,9,3,2,0,2,8.141666666666667,21.791666666666668,4.3999999999999995
22/03/14,Toulouse,Evian Thonon Gaillard,1,1,D,0,0,D,,13,10,4,2,7,14,2,3,1,0,0,0,9.137499999999998,13.370833333333332,8.699999999999998
22/03/14,Valenciennes,Ajaccio,2,3,A,0,0,D,,13,6,3,3,13,21,9,4,0,3,0,0,7.4333333333333345,18.54583333333333,2.8000000000000003
23/03/14,Guingamp,Lyon,0,1,A,0,0,D,,12,10,4,4,9,16,10,11,2,2,0,0,6.799999999999998,26.937499999999996,1.5
23/03/14,Monaco,Lille,1,1,D,1,1,D,,6,8,2,4,16,18,4,4,1,2,0,0,10.658333333333333,10.354166666666668,1.0999999999999999
23/03/14,St Etienne,Sochaux,3,1,H,0,0,D,,22,11,11,2,12,15,8,3,1,0,0,1,4.254166666666667,13.195833333333335,2.9
28/03/14,Nice,Paris SG,0,1,A,0,0,D,,9,16,4,5,13,15,3,4,1,2,0,0,11.0,5.658333333333334,0.0
29/03/14,Ajaccio,Toulouse,2,2,D,2,1,H,,14,18,4,11,10,17,2,3,2,3,0,0,14.108333333333336,11.258333333333333,0.0
29/03/14,Evian Thonon Gaillard,Monaco,1,0,H,0,0,D,,14,11,5,1,12,13,1,6,1,4,0,0,12.083333333333334,3.3583333333333325,0.0
29/03/14,Montpellier,Valenciennes,0,0,D,0,0,D,,18,3,5,0,8,13,9,0,1,3,0,0,12.570833333333335,20.81666666666667,0.6
29/03/14,Nantes,Bordeaux,0,0,D,0,0,D,,9,10,3,0,18,10,4,8,1,1,0,0,11.654166666666669,14.687499999999998,0.0
29/03/14,Reims,Lorient,1,1,D,0,1,A,,13,9,3,4,11,6,0,4,2,0,0,0,10.920833333333334,12.7125,0.0
29/03/14,Sochaux,Marseille,1,1,D,1,0,H,,7,15,2,7,19,15,5,6,2,3,0,0,9.937500000000002,8.808333333333334,0.0
30/03/14,Lille,Guingamp,1,0,H,0,0,D,,17,11,6,4,15,21,7,2,1,4,0,0,13.5625,9.345833333333331,0.0
30/03/14,Lyon,St Etienne,1,2,A,1,1,D,,12,6,2,6,6,17,10,2,1,3,0,0,13.445833333333333,6.6916666666666655,0.0
30/03/14,Rennes,Bastia,3,0,H,2,0,H,,16,13,7,2,7,15,4,4,0,1,0,0,13.050000000000002,14.070833333333333,0.0
04/04/14,Marseille,Ajaccio,3,1,H,1,0,H,,15,5,6,2,15,24,7,5,1,0,0,0,16.28333333333333,13.808333333333335,1.6
05/04/14,Bastia,Sochaux,2,2,D,0,2,A,,14,15,3,7,15,18,5,6,1,3,0,0,13.524999999999999,7.404166666666666,1.5
05/04/14,Bordeaux,Rennes,2,2,D,1,0,H,,14,5,5,2,12,12,9,1,1,2,0,0,11.612499999999997,5.333333333333335,0.6
05/04/14,Guingamp,Montpellier,1,2,A,0,2,A,,24,11,9,5,11,14,10,3,2,1,0,0,12.345833333333333,18.5125,0.0
05/04/14,Lorient,Evian Thonon Gaillard,1,1,D,1,0,H,,12,17,4,6,13,10,4,8,1,2,0,0,11.904166666666667,19.541666666666668,0.6
05/04/14,Paris SG,Reims,3,0,H,1,0,H,,13,13,3,1,6,11,2,4,0,2,0,0,12.116666666666667,9.3,0.0
05/04/14,Toulouse,Lille,1,2,A,0,2,A,,10,13,6,5,13,18,7,5,2,1,0,2,11.35,9.924999999999999,0.0
06/04/14,Monaco,Nantes,3,1,H,1,0,H,,12,12,5,4,11,15,7,8,2,3,0,0,16.241666666666667,5.195833333333333,0.8999999999999999
06/04/14,St Etienne,Nice,1,1,D,0,0,D,,16,5,6,3,16,14,3,3,4,3,0,1,11.266666666666666,10.7875,0.0
06/04/14,Valenciennes,Lyon,1,2,A,0,1,A,,8,9,3,2,16,14,3,3,4,3,1,1,13.799999999999997,15.41666666666667,0.6
11/04/14,Montpellier,Marseille,2,3,A,0,1,A,,10,20,5,8,15,10,5,6,1,1,0,0,14.174999999999999,8.5875,0.0
12/04/14,Ajaccio,Bordeaux,1,1,D,0,0,D,,15,14,6,5,12,7,6,5,1,1,0,0,15.249999999999998,6.558333333333333,0.0
12/04/14,Evian Thonon Gaillard,Bastia,2,1,H,1,1,D,,17,11,7,3,14,10,3,5,3,0,0,0,15.795833333333336,4.687500000000001,0.0
12/04/14,Lille,Valenciennes,1,0,H,0,0,D,,13,9,5,3,18,18,6,8,0,3,0,0,9.375000000000002,7.675000000000001,0.0
12/04/14,Nice,Lorient,1,2,A,1,1,D,,9,10,3,5,13,9,6,3,2,3,0,0,13.491666666666667,4.5,0.5
12/04/14,Rennes,Monaco,0,1,A,0,0,D,,7,12,1,5,10,11,5,5,1,0,0,0,10.233333333333333,10.083333333333334,0.0
12/04/14,Sochaux,Toulouse,2,0,H,1,0,H,,18,5,4,3,18,11,4,2,2,2,0,0,13.495833333333332,7.4958333333333345,0.0
13/04/14,Lyon,Paris SG,1,0,H,1,0,H,,8,11,4,6,14,9,3,5,0,2,0,0,14.499999999999998,12.70833333333333,0.0
13/04/14,Nantes,Guingamp,1,0,H,1,0,H,,14,6,5,3,14,6,1,3,2,0,0,0,10.1625,9.70833333333333,0.0
13/04/14,Reims,St Etienne,2,2,D,1,0,H,,5,24,2,8,20,12,0,4,1,1,0,0,10.416666666666668,8.875000000000002,0.0
18/04/14,St Etienne,Rennes,0,0,D,0,0,D,,16,4,2,0,9,12,11,1,0,3,0,0,9.291666666666668,11.866666666666665,0.2
20/04/14,Bastia,Ajaccio,2,1,H,1,1,D,,13,9,6,2,21,26,7,0,1,2,0,0,14.316666666666668,14.04166666666667,0.6
20/04/14,Bordeaux,Guingamp,5,1,H,3,1,H,,10,8,9,3,16,20,5,5,0,3,0,0,11.908333333333331,4.658333333333332,1.3
20/04/14,Lorient,Montpellier,4,4,D,1,1,D,,12,12,6,5,12,11,6,1,2,2,0,1,9.695833333333333,18.495833333333334,1.3000000000000003
20/04/14,Marseille,Lille,0,0,D,0,0,D,,9,5,2,2,20,17,10,1,1,0,0,0,12.858333333333333,7.370833333333331,3.2000000000000006
20/04/14,Monaco,Nice,1,0,H,1,0,H,,12,11,4,4,12,15,2,10,1,2,0,0,12.970833333333331,5.633333333333334,1.1
20/04/14,Reims,Sochaux,0,1,A,0,1,A,,18,7,5,3,13,15,7,6,1,1,0,0,12.112499999999997,8.541666666666666,0.4
20/04/14,Valenciennes,Nantes,2,6,A,0,3,A,,19,9,10,7,12,14,11,3,1,0,0,0,13.383333333333335,13.733333333333336,1.7
23/04/14,Paris SG,Evian Thonon Gaillard,1,0,H,0,0,D,,19,5,3,3,13,12,5,1,3,1,0,1,12.699999999999998,6.7250000000000005,2.1
23/04/14,Toulouse,Lyon,0,0,D,0,0,D,,12,8,2,3,11,11,5,4,1,0,0,0,14.358333333333334,6.879166666666666,0.0
25/04/14,Nantes,Marseille,1,1,D,0,1,A,,12,16,2,5,12,11,3,10,1,1,0,0,12.075000000000001,16.604166666666668,0.0
26/04/14,Ajaccio,Monaco,1,4,A,0,0,D,,11,14,4,6,18,11,4,6,3,1,0,0,15.970833333333337,7.287499999999999,0.5
26/04/14,Evian Thonon Gaillard,St Etienne,1,2,A,0,2,A,,9,17,2,6,11,5,3,4,3,0,2,0,12.579166666666666,5.629166666666667,5.4
26/04/14,Guingamp,Valenciennes,1,0,H,0,0,D,,14,11,5,3,13,12,6,3,1,0,0,0,10.870833333333332,29.175,7.0
26/04/14,Montpellier,Toulouse,2,1,H,0,1,A,,15,13,5,4,13,16,8,3,1,2,0,0,15.591666666666669,17.391666666666666,2.4
26/04/14,Nice,Reims,1,0,H,0,0,D,,15,11,5,3,9,17,4,4,1,1,0,0,16.4875,6.579166666666667,0.0
26/04/14,Rennes,Lorient,1,1,D,0,1,A,,11,15,3,3,14,12,4,5,2,1,0,0,11.570833333333333,24.474999999999998,6.9
27/04/14,Lille,Bordeaux,2,1,H,1,0,H,,16,8,9,2,13,20,8,4,2,1,0,0,11.016666666666667,14.370833333333332,0.5
27/04/14,Lyon,Bastia,4,1,H,2,0,H,,17,8,7,2,12,8,5,7,2,1,0,0,11.779166666666667,4.683333333333334,3.5
27/04/14,Sochaux,Paris SG,1,1,D,0,1,A,,14,15,2,7,9,6,4,5,1,1,0,0,10.158333333333333,10.466666666666667,1.6
02/05/14,Bastia,Lille,1,1,D,0,1,A,,11,11,2,4,11,11,6,1,1,1,0,0,14.620833333333332,10.308333333333335,6.499999999999999
04/05/14,Lorient,Ajaccio,1,0,H,1,0,H,,10,7,1,2,11,16,6,1,0,2,1,0,11.458333333333334,10.704166666666667,0.0
04/05/14,Marseille,Lyon,4,2,H,2,1,H,,19,11,9,2,14,15,4,6,1,2,0,0,16.020833333333332,11.995833333333335,0.0
04/05/14,Reims,Evian Thonon Gaillard,1,0,H,1,0,H,,15,11,4,4,19,18,4,3,4,1,0,0,10.520833333333332,6.716666666666668,0.0
04/05/14,Sochaux,Nice,2,0,H,1,0,H,,17,11,7,1,17,15,4,2,3,2,0,1,8.924999999999999,11.983333333333333,0.0
04/05/14,St Etienne,Montpellier,2,0,H,0,0,D,,7,7,3,0,22,9,7,1,1,3,0,0,8.708333333333334,19.34583333333333,0.0
04/05/14,Toulouse,Nantes,1,1,D,0,1,A,,21,5,7,3,7,17,10,1,2,2,0,1,12.070833333333333,10.058333333333332,0.0
04/05/14,Valenciennes,Bordeaux,0,1,A,0,0,D,,12,13,5,5,19,16,3,2,2,1,0,0,9.387500000000001,6.054166666666667,0.0
07/05/14,Monaco,Guingamp,1,1,D,0,0,D,,16,4,3,2,15,18,9,1,2,3,0,1,17.866666666666664,12.299999999999997,0.0
07/05/14,Paris SG,Rennes,1,2,A,1,2,A,,25,6,7,4,4,7,13,0,2,0,0,0,13.491666666666667,16.216666666666665,1.3
10/05/14,Ajaccio,Reims,2,1,H,2,1,H,,11,13,5,8,10,9,4,5,0,0,0,0,18.229166666666668,7.7416666666666645,0.0
10/05/14,Bordeaux,Marseille,1,1,D,0,1,A,,12,5,3,2,19,13,3,0,2,1,0,0,14.575000000000001,11.804166666666667,0.0
10/05/14,Evian Thonon Gaillard,Nice,2,0,H,1,0,H,,9,4,3,1,12,11,5,4,0,0,0,0,15.354166666666666,5.4375,1.1
10/05/14,Guingamp,Toulouse,2,0,H,2,0,H,,7,16,3,9,16,17,0,9,0,1,0,0,12.579166666666666,33.92916666666667,2.2
10/05/14,Lille,Paris SG,1,3,A,0,1,A,,20,9,6,5,11,15,11,2,1,4,1,0,11.108333333333333,24.42083333333333,5.9
10/05/14,Lyon,Lorient,0,1,A,0,0,D,,16,11,5,3,12,10,8,3,2,1,2,1,17.3125,6.316666666666666,0.0
10/05/14,Montpellier,Bastia,0,2,A,0,1,A,,12,15,3,7,8,14,2,4,1,1,0,0,19.437500000000004,14.645833333333334,0.0
10/05/14,Nantes,St Etienne,1,3,A,0,3,A,,19,5,8,3,11,13,11,1,3,2,0,0,13.329166666666664,23.000000000000004,3.9
10/05/14,Rennes,Sochaux,1,2,A,0,1,A,,10,14,4,7,14,8,4,7,2,3,0,0,13.266666666666666,23.283333333333335,1.7
