Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation,season,league_home_avg,league_away_avg,HomeTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_goals_5avg,AwayTeam_win_pct,h2h_goal_diff
2015-09-27,St Etienne,Nice,1,4,A,1.0,3.0,A,,13.0,8.0,5.0,6.0,12.0,7.0,8.0,2.0,4.0,1.0,0.0,2.0,12.4375,8.975000000000001,0.0,2015,1.436842105263158,1.0894736842105264,2.4,0.8,2.0,0.4,2.5
2015-09-29,Lille,Nantes,0,1,A,0.0,1.0,A,,20.0,9.0,4.0,2.0,8.0,21.0,11.0,2.0,0.0,3.0,0.0,0.0,12.20833333333333,17.78333333333333,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.6,0.2,0.0,1.0
2015-10-02,Lille,Montpellier,2,0,H,1.0,0.0,H,,22.0,9.0,5.0,3.0,17.0,15.0,9.0,2.0,3.0,1.0,0.0,0.0,10.7,9.979166666666666,0.0,2015,1.436842105263158,1.0894736842105264,0.2,0.6,0.6,0.2,1.0
2015-10-03,Lyon,Reims,1,0,H,1.0,0.0,H,,17.0,8.0,6.0,3.0,11.0,9.0,5.0,1.0,2.0,2.0,0.0,0.0,14.2625,7.533333333333334,33.6,2015,1.436842105263158,1.0894736842105264,0.8,0.4,1.2,0.3,0.0
2015-10-03,Troyes,Guingamp,0,1,A,0.0,0.0,D,,12.0,18.0,2.0,7.0,22.0,16.0,5.0,4.0,1.0,2.0,1.0,0.0,14.454166666666667,7.85,0.3,2015,1.436842105263158,1.0894736842105264,0.8,0.0,0.4,0.3,0.0
2015-10-03,Ajaccio GFCO,Toulouse,2,2,D,2.0,1.0,H,,7.0,12.0,3.0,5.0,16.0,11.0,6.0,7.0,3.0,0.0,0.0,0.0,20.15833333333333,11.075000000000005,0.0,2015,1.436842105263158,1.0894736842105264,0.3333333333333333,0.0,0.6,0.1,0.0
2015-10-03,Angers,Bastia,1,0,H,1.0,0.0,H,,17.0,8.0,6.0,2.0,16.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,14.779166666666669,4.629166666666667,0.1,2015,1.436842105263158,1.0894736842105264,0.5,0.2,0.6,0.2,0.0
2015-10-04,Monaco,Rennes,1,1,D,0.0,1.0,A,,14.0,8.0,6.0,3.0,14.0,16.0,8.0,3.0,3.0,2.0,0.0,0.0,17.770833333333332,6.645833333333332,4.5,2015,1.436842105263158,1.0894736842105264,1.6,0.3,1.2,0.4,1.0
2015-10-04,Paris SG,Marseille,2,1,H,2.0,1.0,H,,16.0,13.0,8.0,8.0,13.0,12.0,4.0,6.0,2.0,3.0,0.0,0.0,13.195833333333338,9.795833333333334,1.1,2015,1.436842105263158,1.0894736842105264,3.2,0.9,1.4,0.4,2.0
2015-10-04,Caen,St Etienne,1,0,H,0.0,0.0,D,,14.0,10.0,7.0,3.0,11.0,13.0,5.0,7.0,0.0,3.0,0.0,0.0,12.183333333333332,13.341666666666663,4.0,2015,1.436842105263158,1.0894736842105264,1.6,0.5,1.4,0.5,1.0
2015-10-04,Lorient,Bordeaux,3,2,H,0.0,1.0,A,,7.0,9.0,4.0,5.0,8.0,17.0,3.0,5.0,0.0,2.0,1.0,1.0,14.987500000000002,25.287500000000005,10.2,2015,1.436842105263158,1.0894736842105264,1.2,0.4,1.0,0.1,0.0
2015-10-16,Monaco,Lyon,1,1,D,1.0,0.0,H,,12.0,18.0,4.0,6.0,19.0,16.0,3.0,4.0,2.0,2.0,1.0,0.0,12.716666666666669,5.558333333333334,0.3,2015,1.436842105263158,1.0894736842105264,1.0,0.3,1.6,0.6,0.5
2015-10-17,Bastia,Paris SG,0,2,A,0.0,0.0,D,,6.0,13.0,2.0,5.0,14.0,15.0,2.0,3.0,3.0,1.0,0.0,0.0,15.625,10.954166666666667,0.0,2015,1.436842105263158,1.0894736842105264,2.0,0.6,2.0,0.8,-0.5
2015-10-17,Guingamp,Lille,1,1,D,1.0,1.0,D,,10.0,10.0,2.0,2.0,11.0,25.0,3.0,3.0,1.0,3.0,0.0,1.0,12.324999999999998,17.512500000000003,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.4,1.0,0.3,-0.5
2015-10-17,Nantes,Troyes,3,0,H,1.0,0.0,H,,17.0,14.0,4.0,2.0,4.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,10.708333333333334,10.874999999999998,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.5,0.3333333333333333,0.0,0.0
2015-10-17,Reims,Caen,0,1,A,0.0,0.0,D,,12.0,11.0,2.0,4.0,13.0,16.0,4.0,6.0,2.0,3.0,0.0,0.0,7.762500000000002,7.1625000000000005,1.4000000000000006,2015,1.436842105263158,1.0894736842105264,1.6,0.5,1.2,0.4,-2.0
2015-10-17,St Etienne,Ajaccio GFCO,2,0,H,1.0,0.0,H,,13.0,4.0,6.0,0.0,11.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,5.258333333333334,3.862499999999999,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.8,0.2,0.0,0.0
2015-10-17,Toulouse,Angers,1,2,A,1.0,2.0,A,,21.0,7.0,6.0,5.0,12.0,17.0,9.0,1.0,1.0,1.0,0.0,0.0,10.479166666666668,10.4125,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.4,1.75,0.6,0.0
2015-10-18,Rennes,Nice,1,4,A,0.0,1.0,A,,15.0,12.0,3.0,7.0,15.0,7.0,4.0,3.0,2.0,2.0,0.0,0.0,10.6625,10.195833333333336,0.0,2015,1.436842105263158,1.0894736842105264,1.2,0.5,2.8,0.5,0.5
2015-10-18,Marseille,Lorient,1,1,D,1.0,1.0,D,,21.0,6.0,8.0,2.0,19.0,14.0,11.0,4.0,1.0,3.0,0.0,0.0,15.245833333333335,9.741666666666664,9.8,2015,1.436842105263158,1.0894736842105264,2.4,0.4,1.2,0.3,-0.5
2015-10-18,Bordeaux,Montpellier,0,0,D,0.0,0.0,D,,16.0,6.0,3.0,0.0,16.0,10.0,7.0,2.0,4.0,2.0,0.0,0.0,12.516666666666666,9.554166666666664,5.6000000000000005,2015,1.436842105263158,1.0894736842105264,1.8,0.7,0.4,0.1,1.5
2015-10-23,Caen,Nantes,0,2,A,0.0,1.0,A,,16.0,10.0,4.0,3.0,8.0,19.0,7.0,6.0,1.0,2.0,0.0,0.0,11.804166666666667,7.304166666666666,0.0,2015,1.436842105263158,1.0894736842105264,1.2,0.6,0.2,0.1,-1.0
2015-10-23,Lyon,Toulouse,3,0,H,1.0,0.0,H,,20.0,7.0,8.0,3.0,16.0,18.0,4.0,5.0,1.0,4.0,0.0,0.0,11.845833333333331,8.566666666666666,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.4,0.8,0.1,1.5
2015-10-24,Ajaccio GFCO,Nice,3,1,H,3.0,1.0,H,,13.0,9.0,6.0,2.0,16.0,11.0,5.0,3.0,3.0,3.0,1.0,0.0,17.875000000000004,6.1000000000000005,0.0,2015,1.436842105263158,1.0894736842105264,0.75,0.0,3.0,0.6,0.0
2015-10-24,Angers,Guingamp,0,0,D,0.0,0.0,D,,10.0,11.0,2.0,2.0,20.0,12.0,7.0,7.0,2.0,2.0,1.0,0.0,12.199999999999998,9.675,0.0,2015,1.436842105263158,1.0894736842105264,0.6,0.3333333333333333,0.4,0.3,0.0
2015-10-24,Lorient,Rennes,1,1,D,1.0,0.0,H,,10.0,11.0,5.0,3.0,12.0,15.0,3.0,8.0,0.0,0.0,1.0,1.0,13.879166666666668,19.666666666666664,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.4,1.4,0.3,-0.5
2015-10-24,Montpellier,Bastia,2,0,H,0.0,0.0,D,,10.0,13.0,3.0,1.0,8.0,12.0,5.0,4.0,1.0,3.0,0.0,0.0,14.216666666666669,10.420833333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.0,0.4,0.6,0.2,0.0
2015-10-25,Bordeaux,Troyes,1,0,H,0.0,0.0,D,,16.0,11.0,4.0,2.0,9.0,16.0,5.0,4.0,1.0,4.0,0.0,0.0,14.279166666666669,6.754166666666667,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.6,0.25,0.0,0.0
2015-10-25,Lille,Marseille,1,2,A,0.0,1.0,A,,10.0,12.0,4.0,6.0,14.0,24.0,3.0,5.0,3.0,4.0,0.0,0.0,11.200000000000005,9.929166666666667,0.0,2015,1.436842105263158,1.0894736842105264,0.6,0.6,1.2,0.4,-1.5
2015-10-25,Paris SG,St Etienne,4,1,H,1.0,0.0,H,,21.0,14.0,10.0,6.0,9.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,12.012499999999998,10.054166666666667,0.0,2015,1.436842105263158,1.0894736842105264,2.4,0.9,1.0,0.5,3.5
2015-10-25,Reims,Monaco,0,1,A,0.0,1.0,A,,13.0,16.0,6.0,4.0,13.0,12.0,3.0,5.0,1.0,2.0,1.0,0.0,11.875,8.604166666666666,0.1,2015,1.436842105263158,1.0894736842105264,1.4,0.5,2.0,0.7,-1.0
2015-10-30,Rennes,Paris SG,0,1,A,0.0,0.0,D,,5.0,13.0,2.0,5.0,14.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,15.416666666666666,15.35,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.4,2.2,0.9,-1.0
2015-10-31,Ajaccio GFCO,Bordeaux,2,0,H,1.0,0.0,H,,7.0,7.0,4.0,0.0,20.0,10.0,2.0,5.0,3.0,4.0,1.0,0.0,17.920833333333338,4.5666666666666655,0.4,2015,1.436842105263158,1.0894736842105264,1.2,0.16666666666666666,1.2,0.1,0.0
2015-10-31,Bastia,Caen,1,0,H,1.0,0.0,H,,11.0,5.0,6.0,3.0,12.0,17.0,8.0,2.0,1.0,2.0,0.0,0.0,16.595833333333335,19.65833333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.5,1.2,0.4,0.0
2015-10-31,Guingamp,Lorient,2,2,D,1.0,0.0,H,,13.0,12.0,4.0,4.0,10.0,19.0,4.0,3.0,3.0,1.0,1.0,1.0,14.420833333333334,12.329166666666667,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.4,1.2,0.3,1.5
2015-10-31,St Etienne,Reims,3,0,H,0.0,0.0,D,,20.0,8.0,8.0,5.0,11.0,10.0,7.0,12.0,1.0,1.0,0.0,0.0,10.275,6.712500000000001,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.8,0.8,0.3,3.0
2015-10-31,Toulouse,Montpellier,1,1,D,1.0,1.0,D,,10.0,7.0,5.0,1.0,22.0,15.0,3.0,7.0,4.0,2.0,0.0,0.0,16.483333333333334,25.94583333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.4,0.2,0.1,0.5
2015-10-31,Troyes,Lyon,0,1,A,0.0,0.0,D,,8.0,31.0,2.0,6.0,12.0,14.0,3.0,10.0,2.0,0.0,1.0,0.0,12.233333333333336,10.525,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.0,1.6,0.5,0.0
2015-11-01,Monaco,Angers,1,0,H,1.0,0.0,H,,13.0,15.0,2.0,5.0,7.0,21.0,2.0,4.0,3.0,4.0,0.0,0.0,16.779166666666665,10.7875,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.2,1.8,0.6666666666666666,0.0
2015-11-01,Nantes,Marseille,0,1,A,0.0,0.0,D,,12.0,12.0,4.0,3.0,20.0,18.0,5.0,2.0,2.0,1.0,0.0,0.0,13.754166666666665,10.9375,0.0,2015,1.436842105263158,1.0894736842105264,1.2,0.5,0.8,0.4,0.5
2015-11-01,Nice,Lille,0,0,D,0.0,0.0,D,,9.0,9.0,4.0,1.0,24.0,26.0,7.0,5.0,3.0,3.0,0.0,0.0,15.383333333333336,10.7875,0.0,2015,1.436842105263158,1.0894736842105264,2.2,0.3,0.4,0.2,1.0
2015-11-04,Nice,Nantes,1,2,A,1.0,1.0,D,,9.0,12.0,3.0,6.0,7.0,16.0,3.0,6.0,1.0,3.0,0.0,0.0,14.783333333333337,3.933333333333332,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.3,0.6,0.2,0.0
2015-11-06,Angers,Rennes,0,2,A,0.0,1.0,A,,18.0,10.0,3.0,2.0,8.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,16.416666666666664,13.8375,3.4000000000000004,2015,1.436842105263158,1.0894736842105264,0.6,0.2857142857142857,1.4,0.3,0.0
2015-11-07,Reims,Ajaccio GFCO,1,2,A,0.0,1.0,A,,13.0,11.0,2.0,4.0,10.0,12.0,7.0,1.0,3.0,2.0,0.0,0.0,17.483333333333334,12.958333333333334,0.4,2015,1.436842105263158,1.0894736842105264,1.2,0.4,0.2,0.0,0.0
2015-11-07,Paris SG,Toulouse,5,0,H,2.0,0.0,H,,15.0,7.0,9.0,0.0,13.0,13.0,5.0,0.0,2.0,1.0,0.0,0.0,17.495833333333334,12.0625,0.0,2015,1.436842105263158,1.0894736842105264,2.6,0.9,0.8,0.1,2.0
2015-11-07,Montpellier,Nantes,2,1,H,1.0,0.0,H,,10.0,10.0,4.0,2.0,6.0,14.0,2.0,6.0,0.0,4.0,0.0,0.0,14.358333333333336,6.145833333333332,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.4,1.0,0.3,2.0
2015-11-07,Caen,Guingamp,2,1,H,0.0,0.0,D,,16.0,13.0,5.0,6.0,11.0,14.0,11.0,6.0,1.0,1.0,0.0,0.0,16.77916666666667,19.083333333333336,0.0,2015,1.436842105263158,1.0894736842105264,1.0,0.6,0.4,0.3,-2.0
2015-11-07,Lille,Bastia,1,1,D,0.0,0.0,D,,10.0,9.0,1.0,2.0,14.0,12.0,5.0,5.0,1.0,3.0,1.0,0.0,17.191666666666666,18.725,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.5,0.4,0.2,1.0
2015-11-07,Lorient,Troyes,4,1,H,1.0,0.0,H,,29.0,13.0,10.0,6.0,9.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,16.029166666666665,20.42083333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.3,0.2,0.0,0.0
2015-11-08,Bordeaux,Monaco,3,1,H,2.0,1.0,H,,9.0,13.0,4.0,6.0,17.0,14.0,5.0,10.0,2.0,2.0,0.0,0.0,15.775,8.433333333333332,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.6,1.8,0.7,0.5
2015-11-08,Lyon,St Etienne,3,0,H,1.0,0.0,H,,17.0,6.0,8.0,1.0,19.0,20.0,5.0,3.0,4.0,4.0,0.0,0.0,13.687499999999998,8.05,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.5,1.0,0.4,-0.5
2015-11-08,Marseille,Nice,0,1,A,0.0,1.0,A,,14.0,9.0,3.0,4.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,13.325,4.408333333333333,0.0,2015,1.436842105263158,1.0894736842105264,2.6,0.4,2.6,0.5,1.5
2015-11-20,Nice,Lyon,3,0,H,1.0,0.0,H,,13.0,13.0,8.0,1.0,13.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,14.654166666666663,10.120833333333334,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.3,1.6,0.6,-1.5
2015-11-21,Troyes,Lille,1,1,D,0.0,1.0,A,,10.0,16.0,5.0,6.0,17.0,20.0,6.0,12.0,2.0,1.0,0.0,0.0,5.141666666666667,21.8375,3.9,2015,1.436842105263158,1.0894736842105264,0.2,0.0,0.4,0.2,0.0
2015-11-21,Monaco,Nantes,1,0,H,1.0,0.0,H,,8.0,12.0,4.0,2.0,13.0,16.0,6.0,3.0,2.0,1.0,0.0,0.0,13.633333333333333,20.31666666666667,1.1,2015,1.436842105263158,1.0894736842105264,1.0,0.3,1.2,0.3,1.5
2015-11-21,Montpellier,Reims,3,1,H,1.0,1.0,D,,11.0,11.0,4.0,4.0,12.0,18.0,3.0,4.0,3.0,2.0,0.0,0.0,11.449999999999998,34.2625,4.6000000000000005,2015,1.436842105263158,1.0894736842105264,1.8,0.4,0.4,0.3,1.0
2015-11-21,Guingamp,Toulouse,2,0,H,0.0,0.0,D,,7.0,13.0,5.0,3.0,17.0,24.0,3.0,7.0,3.0,3.0,0.0,1.0,6.470833333333332,36.24166666666667,5.2,2015,1.436842105263158,1.0894736842105264,2.0,0.4,0.6,0.1,1.5
2015-11-21,Lorient,Paris SG,1,2,A,0.0,2.0,A,,13.0,8.0,6.0,3.0,13.0,14.0,3.0,2.0,2.0,1.0,0.0,0.0,8.199999999999998,35.42916666666666,0.1,2015,1.436842105263158,1.0894736842105264,2.6,0.4,2.2,0.9,-1.0
2015-11-22,Bastia,Ajaccio GFCO,1,2,A,1.0,1.0,D,,9.0,15.0,5.0,4.0,11.0,14.0,2.0,4.0,2.0,1.0,0.0,0.0,10.341666666666669,18.80416666666667,13.099999999999998,2015,1.436842105263158,1.0894736842105264,1.6,0.5,0.6,0.125,0.0
2015-11-22,Caen,Angers,0,0,D,0.0,0.0,D,,13.0,11.0,2.0,4.0,8.0,13.0,4.0,8.0,1.0,1.0,1.0,0.0,4.45,9.487499999999995,3.2,2015,1.436842105263158,1.0894736842105264,1.4,0.7,1.4,0.5714285714285714,0.0
2015-11-22,Rennes,Bordeaux,2,2,D,1.0,1.0,D,,8.0,8.0,4.0,5.0,17.0,10.0,5.0,2.0,2.0,2.0,0.0,1.0,4.733333333333333,6.808333333333333,0.4,2015,1.436842105263158,1.0894736842105264,1.2,0.4,1.0,0.0,0.0
2015-11-22,St Etienne,Marseille,0,2,A,0.0,1.0,A,,12.0,14.0,4.0,6.0,10.0,9.0,5.0,7.0,1.0,1.0,0.0,0.0,1.1875000000000002,17.758333333333336,3.6,2015,1.436842105263158,1.0894736842105264,2.0,0.8,1.0,0.4,0.0
2015-11-27,Lyon,Montpellier,2,4,A,1.0,2.0,A,,12.0,15.0,5.0,9.0,13.0,17.0,5.0,2.0,3.0,4.0,0.0,0.0,3.2125,13.395833333333336,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.5,0.4,0.1,2.0
2015-11-28,Toulouse,Nice,2,0,H,1.0,0.0,H,,10.0,8.0,6.0,3.0,13.0,9.0,3.0,3.0,2.0,2.0,0.0,1.0,8.437499999999998,16.404166666666665,1.8,2015,1.436842105263158,1.0894736842105264,1.2,0.3,2.6,0.5,0.0
2015-11-28,Reims,Rennes,2,2,D,0.0,1.0,A,,12.0,11.0,4.0,6.0,14.0,17.0,3.0,2.0,3.0,4.0,1.0,0.0,5.8125,19.85833333333333,1.0,2015,1.436842105263158,1.0894736842105264,0.6,0.4,1.4,0.3,-0.5
2015-11-28,Paris SG,Troyes,4,1,H,1.0,0.0,H,,22.0,11.0,9.0,3.0,5.0,8.0,7.0,2.0,0.0,1.0,0.0,0.0,7.162499999999999,19.329166666666666,0.7,2015,1.436842105263158,1.0894736842105264,3.2,0.9,0.4,0.0,0.0
2015-11-28,Angers,Lille,2,0,H,2.0,0.0,H,,9.0,8.0,5.0,0.0,22.0,13.0,1.0,4.0,2.0,3.0,0.0,1.0,7.004166666666667,16.254166666666663,0.4,2015,1.436842105263158,1.0894736842105264,0.4,0.25,0.6,0.1,0.0
2015-11-28,Ajaccio GFCO,Lorient,1,1,D,1.0,1.0,D,,17.0,5.0,3.0,2.0,12.0,8.0,4.0,3.0,2.0,1.0,0.0,0.0,12.083333333333334,7.5,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.2857142857142857,1.6,0.3,0.0
2015-11-28,Nantes,Bastia,0,0,D,0.0,0.0,D,,14.0,6.0,3.0,1.0,24.0,11.0,7.0,1.0,2.0,2.0,1.0,0.0,8.441666666666666,17.01666666666667,0.1,2015,1.436842105263158,1.0894736842105264,1.0,0.4,0.4,0.2,0.0
2015-11-29,Bordeaux,Caen,1,4,A,0.0,1.0,A,,10.0,13.0,3.0,10.0,15.0,15.0,4.0,6.0,3.0,2.0,1.0,0.0,12.05,13.795833333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.6,1.0,0.4,0.0
2015-11-29,Marseille,Monaco,3,3,D,1.0,2.0,A,,12.0,10.0,6.0,5.0,15.0,23.0,3.0,4.0,1.0,3.0,0.0,0.0,8.908333333333335,20.120833333333334,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.4,1.8,0.6,0.0
2015-11-29,St Etienne,Guingamp,3,0,H,0.0,0.0,D,,10.0,14.0,7.0,4.0,23.0,18.0,4.0,3.0,2.0,3.0,1.0,0.0,3.8541666666666665,3.387499999999999,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.7,0.6,0.3,1.0
2015-12-01,Angers,Paris SG,0,0,D,0.0,0.0,D,,8.0,12.0,1.0,3.0,8.0,8.0,3.0,12.0,0.0,1.0,0.0,0.0,10.158333333333331,11.520833333333336,0.0,2015,1.436842105263158,1.0894736842105264,0.6,0.3333333333333333,2.0,0.9,0.0
2015-12-01,Lorient,Nice,0,0,D,0.0,0.0,D,,10.0,12.0,3.0,7.0,13.0,16.0,7.0,2.0,2.0,5.0,0.0,0.0,12.845833333333337,20.89583333333333,0.0,2015,1.436842105263158,1.0894736842105264,2.2,0.4,2.0,0.5,1.5
2015-12-01,Nantes,Lyon,0,0,D,0.0,0.0,D,,9.0,10.0,3.0,5.0,23.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,11.3625,10.391666666666666,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.4,0.8,0.5,-0.5
2015-12-02,Montpellier,Ajaccio GFCO,0,2,A,0.0,1.0,A,,16.0,6.0,6.0,3.0,7.0,13.0,9.0,0.0,1.0,4.0,0.0,0.0,7.312499999999999,4.358333333333334,0.0,2015,1.436842105263158,1.0894736842105264,2.2,0.4,1.0,0.2222222222222222,0.0
2015-12-02,Monaco,Caen,1,1,D,0.0,0.0,D,,10.0,8.0,4.0,3.0,9.0,14.0,4.0,4.0,0.0,2.0,0.0,0.0,11.65,2.45,0.1,2015,1.436842105263158,1.0894736842105264,1.2,0.4,1.6,0.4,0.0
2015-12-02,Troyes,Toulouse,0,3,A,0.0,1.0,A,,18.0,11.0,7.0,8.0,11.0,15.0,10.0,6.0,0.0,1.0,1.0,1.0,8.1,4.570833333333333,0.0,2015,1.436842105263158,1.0894736842105264,0.4,0.0,0.4,0.0,0.0
2015-12-02,Guingamp,Reims,1,2,A,1.0,1.0,D,,8.0,6.0,2.0,4.0,21.0,26.0,4.0,0.0,2.0,4.0,1.0,1.0,10.933333333333332,18.875,0.0,2015,1.436842105263158,1.0894736842105264,2.0,0.5,0.6,0.2,0.5
2015-12-02,Bastia,Bordeaux,1,0,H,0.0,0.0,D,,8.0,6.0,4.0,2.0,18.0,13.0,7.0,6.0,1.0,1.0,0.0,0.0,12.062500000000002,3.6666666666666665,0.0,2015,1.436842105263158,1.0894736842105264,1.2,0.5,1.4,0.0,0.5
2015-12-02,Lille,St Etienne,1,0,H,0.0,0.0,D,,13.0,9.0,5.0,0.0,12.0,26.0,6.0,4.0,2.0,2.0,0.0,0.0,9.279166666666669,15.72083333333334,0.0,2015,1.436842105263158,1.0894736842105264,1.0,0.4,0.8,0.4,0.5
2015-12-03,Rennes,Marseille,0,1,A,0.0,1.0,A,,10.0,11.0,1.0,5.0,17.0,11.0,5.0,3.0,4.0,2.0,0.0,0.0,10.141666666666666,17.212500000000002,0.8999999999999999,2015,1.436842105263158,1.0894736842105264,1.0,0.3,1.4,0.5,0.0
2015-12-04,Nice,Paris SG,0,3,A,0.0,2.0,A,,7.0,15.0,2.0,6.0,9.0,12.0,3.0,2.0,0.0,2.0,1.0,0.0,10.708333333333336,4.2250000000000005,0.0,2015,1.436842105263158,1.0894736842105264,2.0,0.4,1.8,0.8,-1.5
2015-12-05,Ajaccio GFCO,Nantes,1,1,D,0.0,0.0,D,,25.0,12.0,6.0,3.0,11.0,19.0,5.0,2.0,2.0,2.0,0.0,0.0,13.108333333333336,4.183333333333335,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.25,1.2,0.3,0.0
2015-12-05,Bastia,Monaco,1,2,A,0.0,0.0,D,,5.0,7.0,2.0,2.0,13.0,13.0,2.0,3.0,3.0,1.0,0.0,0.0,12.595833333333337,3.758333333333333,0.0,2015,1.436842105263158,1.0894736842105264,1.2,0.6,2.2,0.5,-2.0
2015-12-05,Caen,Lille,1,2,A,0.0,1.0,A,,15.0,12.0,5.0,5.0,16.0,14.0,14.0,2.0,2.0,3.0,0.0,0.0,7.779166666666666,22.745833333333326,0.0,2015,1.436842105263158,1.0894736842105264,1.0,0.7,0.4,0.1,-1.0
2015-12-05,Lyon,Angers,0,2,A,0.0,1.0,A,,13.0,9.0,1.0,6.0,15.0,7.0,7.0,1.0,3.0,1.0,0.0,0.0,7.491666666666667,5.362500000000001,0.0,2015,1.436842105263158,1.0894736842105264,2.2,0.5,1.0,0.5,0.0
2015-12-05,Reims,Troyes,1,1,D,1.0,0.0,H,,11.0,14.0,3.0,4.0,8.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,5.241666666666666,15.7875,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.4,0.6,0.0,0.0
2015-12-05,Toulouse,Lorient,2,3,A,1.0,0.0,H,,20.0,5.0,3.0,4.0,15.0,17.0,10.0,2.0,1.0,2.0,0.0,0.0,11.050000000000002,9.3125,0.0,2015,1.436842105263158,1.0894736842105264,1.4,0.3,1.6,0.3,0.0
2015-12-06,Marseille,Montpellier,2,2,D,0.0,1.0,A,,14.0,6.0,8.0,2.0,10.0,12.0,6.0,3.0,2.0,1.0,0.0,0.0,12.075000000000005,8.3,0.9000000000000001,2015,1.436842105263158,1.0894736842105264,1.2,0.4,1.2,0.2,0.0
2015-12-06,St Etienne,Rennes,1,1,D,0.0,1.0,A,,14.0,5.0,4.0,3.0,15.0,10.0,12.0,3.0,2.0,3.0,0.0,0.0,8.954166666666667,13.429166666666664,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.7,1.4,0.3,0.0
2015-12-06,Bordeaux,Guingamp,1,0,H,0.0,0.0,D,,13.0,8.0,4.0,2.0,10.0,17.0,4.0,2.0,1.0,2.0,0.0,0.0,10.120833333333335,10.3875,0.0,2015,1.436842105263158,1.0894736842105264,1.6,0.6,0.4,0.2,2.0
2015-12-11,Rennes,Caen,1,1,D,0.0,0.0,D,,22.0,12.0,8.0,3.0,7.0,9.0,12.0,7.0,1.0,0.0,0.0,1.0,9.620833333333332,13.766666666666666,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.2,1.2,0.4,-3.0
2015-12-12,Lille,Lorient,3,0,H,1.0,0.0,H,,16.0,11.0,7.0,3.0,13.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,8.012500000000001,15.091666666666669,0.5,2015,1.436842105263158,1.0894736842105264,1.0,0.4,1.6,0.3,1.5
2015-12-12,Montpellier,Guingamp,2,1,H,0.0,1.0,A,,10.0,9.0,6.0,4.0,13.0,20.0,1.0,5.0,3.0,2.0,0.0,1.0,7.141666666666665,6.1875,0.0,2015,1.436842105263158,1.0894736842105264,1.8,0.4,0.4,0.2,0.5
2015-12-12,Nantes,Toulouse,1,1,D,0.0,0.0,D,,15.0,5.0,2.0,3.0,18.0,15.0,4.0,1.0,4.0,4.0,0.0,1.0,8.85,9.987500000000002,0.0,2015,1.436842105263158,1.0894736842105264,0.8,0.3,1.0,0.1,-1.0
2015-12-12,Reims,Nice,1,1,D,0.0,1.0,A,,17.0,7.0,7.0,3.0,12.0,13.0,3.0,2.0,2.0,2.0,1.0,0.0,9.091666666666663,14.9125,0.8,2015,1.436842105263158,1.0894736842105264,0.8,0.4,1.2,0.5,0.0
