Date,HomeTeam,AwayTeam,season,HomeTeam_goals_5avg,AwayTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_win_pct,h2h_goal_diff,Home_goals_conceded_5avg,Away_goals_conceded_5avg,Home_clean_sheets_5,Away_clean_sheets_5,Home_shot_conv_3,Away_shot_conv_3,Home_avg_cards_5,Away_avg_cards_5,Home_comeback_pts_10,Away_comeback_pts_10,temperature,wind_speed,precipitation,FTR
2014-02-15,Lorient,Toulouse,2013,2.2,1.2,0.4,0.1,0.0,0.8,1.0,3.0,1.0,0.18748242352279476,0.17239595903872015,1.4,2.2,0.0,1.0,9.354166666666664,34.7125,1.8000000000000005,A
2014-02-15,Bastia,Monaco,2013,1.4,2.0,0.5,0.1,0.0,1.0,0.6,3.0,3.0,0.10525484830144989,0.13512417912061184,2.0,1.8,0.0,0.0,13.558333333333332,11.375000000000004,0.0,A
2014-02-15,Nice,Nantes,2013,1.4,0.2,0.6,0.1,0.0,0.8,1.8,3.0,1.0,0.15788227245217484,0.0,1.8,1.6,1.0,0.0,10.783333333333331,8.291666666666666,4.0,D
2014-02-16,Evian Thonon Gaillard,Lille,2013,1.0,0.6,0.5,0.1,0.0,1.6,1.2,1.0,1.0,0.06666222251849876,0.06450988614005096,1.0,1.4,0.0,0.0,4.304166666666666,4.049999999999999,3.8,D
2014-02-16,Lyon,Ajaccio,2013,1.8,0.4,0.6,0.1,0.0,0.8,2.4,2.0,0.0,0.15554518587649713,0.055550926311696246,1.2,2.0,0.0,0.0,7.112500000000001,6.670833333333333,0.5,H
2014-02-16,St Etienne,Marseille,2013,2.4,1.4,0.7,0.1,0.0,0.0,1.4,5.0,0.0,0.13635433947685385,0.12498828234852984,0.8,1.2,0.0,0.0,5.141666666666668,3.1749999999999994,1.0,D
2014-02-21,Monaco,Reims,2013,1.4,1.4,0.6,0.2,0.0,0.6,0.6,3.0,2.0,0.07691863930927062,0.13791676723097612,1.2,1.4,0.0,0.0,10.529166666666669,5.245833333333333,1.4,H
2014-02-22,Valenciennes,Sochaux,2013,1.4,0.2,0.6,0.2,0.0,1.2,2.2,0.0,0.0,0.16214901494473422,0.03999520057593089,1.2,2.0,0.0,0.0,6.120833333333334,17.570833333333333,0.8,D
2014-02-22,Bastia,St Etienne,2013,1.0,0.4,0.6,0.2,0.0,1.4,1.0,2.0,3.0,0.11763667911654853,0.0,2.4,2.4,0.0,0.0,11.7375,22.64166666666667,0.0,A
2014-02-22,Bordeaux,Evian Thonon Gaillard,2013,1.8,0.4,0.6,0.1,0.0,0.4,1.6,3.0,1.0,0.14284183837445988,0.03225494307002548,1.0,1.8,0.0,0.0,8.487499999999999,13.35,2.0,H
2014-02-22,Guingamp,Nice,2013,0.4,0.4,0.6,0.1,0.0,1.2,1.8,1.0,1.0,0.04761564650144037,0.11762630124095746,0.8,1.4,1.0,0.0,7.974999999999999,18.48333333333333,3.9,H
2014-02-22,Marseille,Lorient,2013,1.8,1.8,0.6,0.1,0.0,1.2,0.6,1.0,2.0,0.17071921566714632,0.08332638946754438,1.2,1.2,0.0,0.0,8.637500000000001,16.525000000000002,0.0,H
2014-02-22,Montpellier,Ajaccio,2013,1.0,0.6,0.5,0.1,0.0,1.2,2.2,0.0,0.0,0.1162709578401507,0.06450988614005096,1.2,1.6,0.0,0.0,9.070833333333336,17.858333333333338,0.0,H
2014-02-23,Toulouse,Paris SG,2013,0.4,1.4,0.5,0.1,0.0,1.2,1.2,2.0,0.0,0.03703292226789616,0.08888296335799835,2.2,1.0,0.0,0.0,8.916666666666666,15.112500000000002,0.0,A
2014-02-23,Lille,Lyon,2013,1.4,1.8,0.5,0.2,0.0,0.8,1.2,2.0,1.0,0.06666333349999166,0.08332812532550048,1.0,0.8,0.0,1.0,7.649999999999999,18.94583333333333,0.0,D
2014-02-23,Nantes,Rennes,2013,1.0,0.6,0.4,0.2,0.0,1.0,2.0,2.0,0.0,0.06249414117426492,0.09999000099990002,1.6,0.6,0.0,0.0,9.254166666666668,16.675,0.0,A
2014-02-25,Bordeaux,Lorient,2013,1.4,1.0,0.5,0.1,0.0,0.6,0.8,2.0,1.0,0.12901977228010192,0.027775463155848123,0.8,1.0,0.0,0.0,9.175,13.999999999999998,2.1,H
2014-02-28,Evian Thonon Gaillard,Nantes,2013,1.4,0.2,0.4,0.1,0.0,1.2,1.6,1.0,2.0,0.11110185262339249,0.0,1.0,1.6,0.0,0.0,2.75,7.791666666666667,8.7,H
2014-03-01,Lorient,Bastia,2013,1.8,1.4,0.4,0.2,0.0,1.4,2.0,2.0,0.0,0.15150137866254584,0.16665000166650004,1.8,1.2,0.0,0.0,7.595833333333334,12.829166666666667,0.0,D
2014-03-01,Nice,Toulouse,2013,1.4,1.8,0.3,0.3,0.0,0.2,1.0,4.0,1.0,0.10713137878084492,0.18748242352279476,1.8,2.0,1.0,2.0,8.054166666666669,4.4625,6.2,A
2014-03-01,Reims,Valenciennes,2013,1.6,0.8,0.4,0.3,0.0,1.4,2.2,2.0,0.0,0.09676482921007644,0.03999520057593089,1.4,2.4,0.0,0.0,4.137499999999999,7.774999999999999,2.7,H
2014-03-01,Rennes,Guingamp,2013,1.0,0.6,0.3,0.3,0.0,1.0,1.4,3.0,1.0,0.12120110293003666,0.05127810681229649,1.2,1.6,0.0,1.0,5.7625,9.225,0.1,A
2014-03-01,Sochaux,Bordeaux,2013,0.8,0.6,0.4,0.3,0.0,1.0,1.2,2.0,1.0,0.058818339558274264,0.0,1.0,0.8,0.0,0.0,2.916666666666666,8.045833333333333,0.5,H
2014-03-01,St Etienne,Monaco,2013,1.8,1.8,0.4,0.4,0.0,0.2,0.6,4.0,3.0,0.13635433947685385,0.14998875084368674,0.8,2.0,0.0,0.0,3.258333333333333,10.854166666666666,2.1,H
2014-03-02,Ajaccio,Lille,2013,1.4,0.8,0.4,0.3,0.0,1.4,1.6,0.0,0.0,0.20830729492146818,0.05713795960346256,1.2,1.6,0.0,0.0,10.3375,11.500000000000002,0.7999999999999999,A
2014-03-02,Lyon,Montpellier,2013,2.2,1.8,0.5,0.3,0.0,0.8,1.0,2.0,2.0,0.17390170206290892,0.17390170206290892,1.2,1.0,0.0,0.0,5.420833333333334,11.8875,0.0,D
2014-03-02,Paris SG,Marseille,2013,3.4,1.0,0.5,0.3,0.0,0.4,1.4,4.0,0.0,0.17856186275735228,0.09999000099990002,1.8,1.6,0.0,0.0,4.212500000000001,14.362499999999995,0.0,H
2014-03-07,Marseille,Nice,2013,2.0,0.4,0.6,0.3,0.0,1.0,1.4,2.0,1.0,0.1463307562861254,0.16662501041406313,1.2,2.4,0.0,0.0,10.466666666666669,7.970833333333334,0.0,A
2014-03-08,Nantes,Ajaccio,2013,0.6,0.6,0.6,0.2,0.0,1.4,2.4,2.0,0.0,0.03703292226789616,0.08694518106333955,1.6,1.8,0.0,0.0,10.5625,11.845833333333331,0.0,D
2014-03-08,Monaco,Sochaux,2013,1.6,0.6,0.7,0.1,0.0,1.0,1.6,2.0,0.0,0.11999280043197406,0.1249843769528809,1.6,2.0,0.0,0.0,12.708333333333336,6.804166666666666,0.0,H
2014-03-08,Toulouse,Reims,2013,0.6,1.4,0.6,0.1,0.0,1.8,1.2,2.0,1.0,0.1249843769528809,0.14813168907158464,2.2,1.4,0.0,0.0,9.620833333333332,12.920833333333334,0.0,H
2014-03-08,Bastia,Paris SG,2013,0.8,2.2,0.6,0.2,0.0,1.2,1.2,2.0,0.0,0.09676482921007644,0.15383432043688947,2.2,1.2,0.0,0.0,12.904166666666669,13.458333333333334,0.2,A
2014-03-08,Guingamp,Evian Thonon Gaillard,2013,0.6,0.4,0.6,0.2,0.0,1.0,1.4,2.0,1.0,0.05999640021598703,0.07691420220743761,1.2,1.8,1.0,0.0,11.05,16.937499999999996,0.0,A
2014-03-08,Valenciennes,Rennes,2013,1.8,1.2,0.6,0.2,0.0,1.4,1.6,0.0,1.0,0.12499062570307228,0.1612747153501274,1.2,0.8,0.0,0.0,9.25,14.666666666666666,0.0,H
2014-03-09,Lille,Montpellier,2013,1.2,1.6,0.5,0.2,0.0,0.8,0.8,2.0,3.0,0.051721462682964674,0.14998875084368674,1.6,1.4,0.0,0.0,11.079166666666666,15.000000000000002,0.0,H
2014-03-09,Bordeaux,Lyon,2013,1.8,1.2,0.5,0.2,0.0,1.0,1.0,1.0,2.0,0.21872949410992723,0.046508383136060275,0.8,0.8,0.0,1.0,12.708333333333336,10.683333333333332,0.0,A
2014-03-09,Lorient,St Etienne,2013,1.6,0.6,0.4,0.3,0.0,1.6,0.4,1.0,4.0,0.09999250056245781,0.08332291796858726,1.4,2.2,0.0,0.0,11.670833333333333,20.629166666666663,0.0,H
2014-03-14,Reims,Marseille,2013,2.0,1.0,0.4,0.3,0.0,1.6,1.6,1.0,0.0,0.18748242352279476,0.030300275732509166,1.4,2.2,0.0,0.0,9.425,7.237500000000001,0.0,D
2014-03-15,Ajaccio,Guingamp,2013,1.6,0.8,0.4,0.4,0.0,1.8,1.2,0.0,2.0,0.20687515084646418,0.10525484830144989,1.4,1.4,0.0,1.0,13.7625,7.404166666666666,0.0,A
2014-03-15,Evian Thonon Gaillard,Valenciennes,2013,1.4,0.8,0.4,0.4,0.0,1.2,2.4,1.0,0.0,0.17855229796807487,0.033330000333300004,0.8,2.2,0.0,0.0,9.037499999999998,7.8125,0.0,A
2014-03-15,Lille,Nantes,2013,1.2,0.0,0.5,0.4,0.0,0.6,2.0,3.0,1.0,0.0714247451029409,0.0,1.4,1.4,0.0,0.0,9.154166666666669,17.720833333333328,0.2,D
2014-03-15,Nice,Bastia,2013,1.2,1.4,0.5,0.3,0.0,0.6,2.0,3.0,0.0,0.04544834795255192,0.14813168907158464,1.8,1.0,1.0,0.0,11.720833333333331,5.316666666666667,0.0,H
2014-03-15,Rennes,Toulouse,2013,0.8,2.0,0.4,0.4,0.0,0.8,0.8,3.0,2.0,0.12901977228010192,0.20586418845395996,1.6,2.0,0.0,1.0,9.4875,12.599999999999994,0.0,A
2014-03-15,Sochaux,Lorient,2013,1.2,1.0,0.5,0.3,0.0,0.6,1.4,3.0,0.0,0.10809934329648947,0.0882275093374114,1.2,0.8,0.0,0.0,6.291666666666667,8.549999999999999,0.0,H
2014-03-16,Lyon,Monaco,2013,2.0,1.4,0.5,0.3,0.0,0.6,1.0,3.0,2.0,0.12499218798825072,0.11110185262339249,1.0,1.8,0.0,0.0,10.695833333333336,10.8375,0.0,A
2014-03-16,Montpellier,Bordeaux,2013,1.4,0.4,0.5,0.3,0.0,0.8,1.6,1.0,0.0,0.11537795896390593,0.0,1.0,1.0,0.0,0.0,15.404166666666669,28.049999999999997,0.0,D
2014-03-16,Paris SG,St Etienne,2013,2.8,0.4,0.6,0.2,0.0,0.4,0.6,4.0,3.0,0.13724682861792442,0.07142091918722994,1.8,2.2,0.0,0.0,10.195833333333333,12.154166666666669,0.0,H
2014-03-21,Lorient,Paris SG,2013,1.4,2.2,0.6,0.3,0.0,1.2,1.0,2.0,1.0,0.07499437542184337,0.21619868659297894,1.8,1.6,0.0,0.0,9.720833333333331,26.579166666666666,8.1,A
2014-03-22,Valenciennes,Ajaccio,2013,2.0,0.8,0.7,0.2,0.0,1.4,2.0,0.0,0.0,0.14998875084368674,0.11537130331115641,1.4,1.8,0.0,0.0,7.4333333333333345,18.54583333333333,2.8000000000000003,A
2014-03-22,Toulouse,Evian Thonon Gaillard,2013,1.2,0.6,0.7,0.3,0.0,2.2,1.2,1.0,2.0,0.1714138788103877,0.1499775033744938,2.4,2.0,1.0,0.0,9.137499999999998,13.370833333333332,8.699999999999998,D
2014-03-22,Nantes,Montpellier,2013,0.8,1.6,0.6,0.3,0.0,1.4,1.2,2.0,2.0,0.0909008271975275,0.07142091918722994,1.2,1.4,0.0,0.0,8.141666666666667,21.791666666666668,4.4,H
2014-03-22,Bordeaux,Nice,2013,1.6,0.6,0.6,0.4,0.0,1.2,1.2,1.0,2.0,0.1764550186748228,0.15381065907867414,0.8,2.2,0.0,0.0,9.6,15.3875,7.800000000000001,D
2014-03-22,Bastia,Reims,2013,0.8,1.6,0.6,0.3,0.0,1.8,1.6,1.0,1.0,0.0,0.19998000199980004,2.2,1.4,0.0,0.0,13.2875,5.008333333333334,2.8,H
2014-03-22,Marseille,Rennes,2013,1.6,1.4,0.5,0.3,0.0,0.8,1.6,2.0,1.0,0.09523129300288075,0.14284489900865643,1.2,1.4,0.0,0.0,12.25,14.8375,11.8,A
2014-03-23,Guingamp,Lyon,2013,0.6,1.2,0.5,0.4,0.0,0.8,0.8,2.0,2.0,0.03636165300074541,0.12120110293003666,1.6,1.0,1.0,2.0,6.799999999999998,26.9375,1.5,A
2014-03-23,Monaco,Lille,2013,1.8,1.4,0.5,0.5,0.0,1.2,1.8,1.0,0.0,0.12244148317449952,0.14704584889568567,1.6,1.8,0.0,0.0,10.658333333333331,10.354166666666668,1.1,D
2014-03-23,St Etienne,Sochaux,2013,1.8,0.8,0.5,0.5,0.0,0.2,1.8,4.0,0.0,0.13332444503699753,0.11998560172779267,1.0,1.8,0.0,0.0,4.254166666666667,13.195833333333336,2.9,H
2014-03-28,Nice,Paris SG,2013,1.0,2.0,0.5,0.5,0.0,0.4,0.8,4.0,2.0,0.07406584453579232,0.22220370524678498,1.4,1.4,1.0,0.0,11.0,5.658333333333334,0.0,A
2014-03-29,Reims,Lorient,2013,1.4,0.6,0.4,0.5,0.0,1.6,1.6,1.0,0.0,0.1562353529356623,0.058818339558274264,1.4,0.6,0.0,0.0,10.920833333333334,12.7125,0.0,D
2014-03-29,Sochaux,Marseille,2013,1.2,0.8,0.4,0.4,0.0,0.4,1.4,4.0,0.0,0.10637618875390933,0.05713795960346256,1.4,1.8,0.0,0.0,9.937500000000002,8.808333333333334,0.0,D
2014-03-29,Nantes,Bordeaux,2013,1.0,0.2,0.5,0.4,0.0,1.6,1.4,1.0,0.0,0.11110185262339249,0.022220740839499587,1.8,1.4,0.0,0.0,11.654166666666669,14.687499999999998,0.0,D
2014-03-29,Ajaccio,Toulouse,2013,1.6,2.2,0.5,0.4,0.0,1.8,1.0,0.0,2.0,0.15383432043688947,0.20511242724918596,1.6,1.8,0.0,1.0,14.108333333333336,11.258333333333333,0.0,D
2014-03-29,Evian Thonon Gaillard,Monaco,2013,1.2,1.8,0.5,0.5,0.0,1.2,1.2,1.0,2.0,0.19044898347855066,0.15150137866254584,1.0,1.8,0.0,0.0,12.083333333333334,3.3583333333333325,0.0,H
2014-03-29,Montpellier,Valenciennes,2013,1.6,0.6,0.5,0.6,0.0,0.8,2.2,1.0,1.0,0.0975538375240836,0.058818339558274264,1.0,1.2,0.0,0.0,12.570833333333336,20.81666666666667,0.6,D
2014-03-30,Lille,Guingamp,2013,1.0,1.2,0.5,0.6,0.0,0.2,1.4,4.0,1.0,0.045451446492284615,0.09301676627212055,1.2,1.4,0.0,1.0,13.5625,9.345833333333331,0.0,H
2014-03-30,Lyon,St Etienne,2013,2.0,0.4,0.4,0.5,0.0,0.8,1.0,3.0,2.0,0.09614829913658827,0.06060055146501833,0.8,2.6,0.0,0.0,13.445833333333333,6.6916666666666655,0.0,A
2014-03-30,Rennes,Bastia,2013,1.2,1.2,0.3,0.5,0.0,1.4,2.0,2.0,0.0,0.09999250056245781,0.13791676723097612,1.4,1.2,0.0,0.0,13.050000000000002,14.070833333333333,0.0,H
2014-04-04,Marseille,Ajaccio,2013,1.2,1.4,0.2,0.5,0.0,0.8,2.0,2.0,0.0,0.022220740839499587,0.22724173976275963,1.4,1.8,0.0,0.0,16.28333333333333,13.808333333333335,1.6,H
2014-04-05,Toulouse,Lille,2013,1.4,1.2,0.2,0.5,0.0,2.0,1.6,1.0,0.0,0.15383432043688947,0.20687515084646418,2.4,1.4,1.0,0.0,11.35,9.925,0.0,A
2014-04-05,Paris SG,Reims,2013,2.8,1.2,0.2,0.5,0.0,0.0,1.8,5.0,1.0,0.15554518587649713,0.12120110293003666,1.2,1.6,0.0,0.0,12.116666666666667,9.3,0.0,H
2014-04-05,Lorient,Evian Thonon Gaillard,2013,1.0,0.8,0.1,0.5,0.0,1.4,1.4,1.0,1.0,0.052627424150724945,0.15786981002999526,1.2,1.6,0.0,0.0,11.904166666666669,19.541666666666668,0.6,D
2014-04-05,Guingamp,Montpellier,2013,0.6,1.4,0.1,0.4,0.0,1.0,1.6,1.0,1.0,0.021275237750781866,0.04544834795255192,2.0,1.8,0.0,0.0,12.345833333333331,18.5125,0.0,A
2014-04-05,Bastia,Sochaux,2013,1.0,1.0,0.2,0.3,0.0,1.8,2.0,1.0,0.0,0.07406584453579232,0.12901977228010192,2.0,1.6,0.0,0.0,13.525,7.404166666666666,1.5,D
2014-04-05,Bordeaux,Rennes,2013,1.8,1.4,0.2,0.3,0.0,1.2,1.2,1.0,2.0,0.13887731577924062,0.13512417912061184,0.8,1.0,0.0,0.0,11.612499999999995,5.333333333333335,0.6,D
2014-04-06,Monaco,Nantes,2013,1.8,0.0,0.2,0.2,0.0,1.0,1.6,1.0,2.0,0.15383432043688947,0.0,1.6,1.6,0.0,0.0,16.241666666666667,5.195833333333333,0.8999999999999999,H
2014-04-06,St Etienne,Nice,2013,2.2,0.8,0.3,0.2,0.0,0.4,1.4,3.0,1.0,0.11999280043197406,0.14282653717060628,1.2,2.0,0.0,0.0,11.266666666666666,10.7875,0.0,D
2014-04-06,Valenciennes,Lyon,2013,1.8,1.0,0.3,0.3,0.0,1.6,0.8,0.0,2.0,0.16214901494473422,0.09676482921007644,1.4,1.2,0.0,2.0,13.799999999999995,15.41666666666667,0.6,A
2014-04-11,Montpellier,Marseille,2013,1.4,0.6,0.3,0.2,0.0,0.6,1.4,2.0,0.0,0.0638257132523456,0.0487769187620418,1.0,2.4,0.0,0.0,14.175,8.5875,0.0,A
2014-04-12,Sochaux,Toulouse,2013,1.4,2.4,0.3,0.2,0.0,0.2,1.4,4.0,1.0,0.15150137866254584,0.16277934097621097,1.6,2.2,0.0,1.0,13.495833333333332,7.4958333333333345,0.0,H
2014-04-12,Nice,Lorient,2013,0.6,0.8,0.2,0.2,0.0,0.6,1.6,3.0,0.0,0.07691420220743761,0.0909008271975275,1.0,0.6,1.0,0.0,13.491666666666667,4.5,0.5,A
2014-04-12,Rennes,Monaco,2013,1.8,1.4,0.3,0.2,0.0,1.4,1.4,2.0,1.0,0.11362861623071156,0.09374121176139738,1.2,2.2,0.0,0.0,10.233333333333333,10.083333333333334,0.0,A
2014-04-12,Evian Thonon Gaillard,Bastia,2013,1.2,0.8,0.4,0.2,0.0,0.8,2.0,2.0,0.0,0.10713137878084492,0.030300275732509166,1.2,1.4,0.0,0.0,15.795833333333336,4.687500000000001,0.0,H
2014-04-12,Ajaccio,Bordeaux,2013,1.8,0.2,0.3,0.2,0.0,1.8,1.2,0.0,1.0,0.12194229690510452,0.027024835824122368,1.6,1.4,0.0,0.0,15.249999999999998,6.558333333333333,0.0,D
2014-04-12,Lille,Valenciennes,2013,1.0,0.4,0.4,0.1,0.0,0.0,1.8,5.0,2.0,0.06666222251849876,0.07406584453579232,1.2,1.4,0.0,0.0,9.375000000000002,7.675000000000001,0.0,H
2014-04-13,Lyon,Paris SG,2013,1.8,2.0,0.4,0.2,0.0,1.2,0.6,2.0,3.0,0.06249609399412536,0.12819526703074124,0.8,1.6,0.0,0.0,14.499999999999998,12.70833333333333,0.0,H
2014-04-13,Nantes,Guingamp,2013,1.0,1.2,0.3,0.2,0.0,1.6,1.2,1.0,1.0,0.09999250056245781,0.10255621362459298,1.6,2.2,0.0,0.0,10.1625,9.70833333333333,0.0,H
2014-04-13,Reims,St Etienne,2013,1.6,0.8,0.3,0.2,0.0,1.4,0.8,1.0,2.0,0.13887731577924062,0.06895838361548806,1.4,2.4,0.0,0.0,10.416666666666668,8.875000000000002,0.0,D
2014-04-18,St Etienne,Rennes,2013,2.0,1.6,0.3,0.2,0.0,0.6,1.4,2.0,2.0,0.11999280043197406,0.14813168907158464,1.8,1.4,0.0,0.0,9.291666666666668,11.866666666666664,0.2,D
2014-04-20,Reims,Sochaux,2013,1.6,1.2,0.3,0.2,0.0,1.0,2.2,1.0,0.0,0.13791676723097612,0.10809934329648947,1.0,2.0,0.0,0.0,12.112499999999995,8.541666666666666,0.4,A
2014-04-20,Marseille,Lille,2013,1.4,1.6,0.4,0.3,0.0,0.6,1.4,2.0,0.0,0.06249609399412536,0.18748242352279476,1.4,1.4,0.0,0.0,12.858333333333333,7.370833333333331,3.2000000000000006,D
2014-04-20,Valenciennes,Nantes,2013,1.8,0.2,0.3,0.3,0.0,1.8,1.2,0.0,2.0,0.14704584889568567,0.033330000333300004,2.0,2.2,0.0,0.0,13.383333333333336,13.733333333333336,1.7,A
2014-04-20,Bordeaux,Guingamp,2013,1.8,0.8,0.2,0.3,0.0,1.6,0.8,0.0,1.0,0.10525484830144989,0.06450988614005096,1.0,1.8,0.0,0.0,11.908333333333331,4.658333333333332,1.3,H
2014-04-20,Bastia,Ajaccio,2013,0.8,1.4,0.2,0.3,0.0,1.8,2.4,1.0,0.0,0.12120110293003666,0.285673475217826,1.8,1.6,0.0,0.0,14.316666666666668,14.04166666666667,0.6,H
2014-04-20,Lorient,Montpellier,2013,0.8,1.0,0.1,0.4,0.0,1.2,1.4,1.0,1.0,0.06060055146501833,0.11109876680368849,1.0,1.6,0.0,0.0,9.695833333333333,18.495833333333334,1.3000000000000005,D
2014-04-20,Monaco,Nice,2013,2.0,0.8,0.2,0.3,0.0,1.2,1.0,0.0,1.0,0.181801654395055,0.16663889351774702,1.8,2.4,0.0,0.0,12.970833333333331,5.633333333333334,1.1,H
2014-04-23,Paris SG,Evian Thonon Gaillard,2013,2.4,1.0,0.3,0.3,0.0,0.0,1.0,5.0,1.0,0.17947337384303774,0.09999000099990002,1.0,2.0,0.0,0.0,12.699999999999998,6.7250000000000005,2.1,H
2014-04-23,Toulouse,Lyon,2013,1.6,1.4,0.3,0.3,0.0,2.4,0.6,0.0,2.0,0.12499062570307228,0.1612747153501274,2.0,1.6,1.0,2.0,14.358333333333334,6.879166666666666,0.0,D
2014-04-25,Nantes,Marseille,2013,1.0,1.2,0.4,0.4,0.0,1.2,1.4,2.0,0.0,0.0882275093374114,0.10203456931208293,1.4,2.2,0.0,0.0,12.075,16.604166666666668,0.0,D
2014-04-26,Rennes,Lorient,2013,1.4,1.0,0.4,0.5,0.0,1.6,1.6,1.0,0.0,0.12499062570307228,0.0882275093374114,1.4,1.0,0.0,0.0,11.570833333333333,24.475,6.9,D
2014-04-26,Ajaccio,Monaco,2013,1.8,1.2,0.3,0.5,0.0,1.8,1.0,0.0,2.0,0.08888296335799835,0.11763667911654853,1.8,2.0,0.0,0.0,15.970833333333337,7.287499999999999,0.5,A
2014-04-26,Evian Thonon Gaillard,St Etienne,2013,1.4,1.2,0.4,0.5,0.0,0.8,1.2,2.0,1.0,0.07691716021844473,0.09090289298456923,1.6,2.2,0.0,0.0,12.579166666666666,5.629166666666667,5.4,A
2014-04-26,Guingamp,Valenciennes,2013,0.6,0.4,0.4,0.5,0.0,1.2,1.4,1.0,2.0,0.019606689802560633,0.043472590531669776,2.2,1.4,0.0,0.0,10.870833333333332,29.175,7.0,H
2014-04-26,Montpellier,Toulouse,2013,1.2,2.0,0.4,0.5,0.0,1.0,1.4,2.0,1.0,0.07499437542184337,0.14284489900865643,1.0,2.0,0.0,1.0,15.591666666666669,17.391666666666666,2.4,H
2014-04-26,Nice,Reims,2013,0.6,1.2,0.4,0.4,0.0,1.0,2.4,2.0,0.0,0.10343757542323209,0.04999625028122891,1.2,1.6,1.0,0.0,16.4875,6.579166666666667,0.0,H
2014-04-27,Sochaux,Paris SG,2013,1.6,1.8,0.4,0.4,0.0,0.2,0.6,4.0,3.0,0.11903911625360095,0.052627424150724945,2.0,1.8,0.0,0.0,10.158333333333331,10.466666666666669,1.6,D
2014-04-27,Lille,Bordeaux,2013,0.8,0.4,0.4,0.4,0.0,0.0,1.0,5.0,1.0,0.05127810681229649,0.058818339558274264,1.2,1.6,0.0,0.0,11.016666666666667,14.370833333333332,0.5,H
2014-04-27,Lyon,Bastia,2013,1.4,1.0,0.5,0.3,0.0,1.2,1.8,2.0,0.0,0.11110185262339249,0.03225494307002548,0.8,1.0,0.0,0.0,11.779166666666669,4.683333333333334,3.5,H
2014-05-02,Bastia,Lille,2013,1.2,1.6,0.5,0.2,0.0,1.6,1.2,1.0,1.0,0.1764550186748228,0.11537130331115641,1.4,1.2,0.0,0.0,14.620833333333332,10.308333333333335,6.499999999999999,D
2014-05-04,Lorient,Ajaccio,2013,1.4,1.4,0.5,0.1,0.0,1.4,2.2,1.0,0.0,0.16665000166650004,0.24996250562415637,1.0,1.6,0.0,0.0,11.458333333333334,10.704166666666667,0.0,H
2014-05-04,Marseille,Lyon,2013,0.8,1.0,0.5,0.0,0.0,0.6,0.4,2.0,3.0,0.0731653781430627,0.11109876680368849,1.4,1.4,0.0,2.0,16.020833333333332,11.995833333333335,0.0,H
2014-05-04,Reims,Evian Thonon Gaillard,2013,1.4,0.8,0.4,0.0,0.0,1.2,1.0,0.0,1.0,0.08332638946754438,0.06249414117426492,1.2,1.8,0.0,0.0,10.520833333333332,6.716666666666668,0.0,H
2014-05-04,Sochaux,Nice,2013,1.6,0.6,0.4,0.0,0.0,0.4,0.8,3.0,1.0,0.10255621362459298,0.08332291796858726,1.6,2.2,0.0,0.0,8.924999999999999,11.983333333333333,0.0,H
2014-05-04,St Etienne,Montpellier,2013,1.4,1.4,0.4,0.0,0.0,0.6,1.8,2.0,1.0,0.0740699590763476,0.21210193012756418,1.6,1.8,0.0,0.0,8.708333333333334,19.34583333333333,0.0,H
2014-05-04,Toulouse,Nantes,2013,1.4,1.4,0.4,0.1,0.0,1.8,1.4,1.0,2.0,0.05713795960346256,0.21872949410992723,1.8,2.0,1.0,0.0,12.070833333333333,10.058333333333332,0.0,D
2014-05-04,Valenciennes,Bordeaux,2013,1.8,0.6,0.3,0.1,0.0,2.8,1.2,0.0,1.0,0.12499062570307228,0.06249414117426492,1.8,1.6,0.0,0.0,9.3875,6.054166666666667,0.0,A
2014-05-07,Paris SG,Rennes,2013,2.2,1.4,0.3,0.1,0.0,0.0,0.8,5.0,3.0,0.1276514265046912,0.16663889351774702,1.6,1.8,0.0,0.0,13.491666666666667,16.216666666666665,1.3,A
2014-05-07,Monaco,Guingamp,2013,2.0,1.0,0.3,0.1,0.0,1.0,1.6,1.0,1.0,0.16665000166650004,0.03999520057593089,1.6,2.0,0.0,0.0,17.866666666666664,12.299999999999995,0.0,D
2014-05-10,Rennes,Sochaux,2013,1.2,1.4,0.2,0.2,0.0,1.4,1.8,1.0,1.0,0.11763667911654853,0.12120110293003666,1.4,1.8,0.0,0.0,13.266666666666666,23.28333333333333,1.7,A
2014-05-10,Nantes,St Etienne,2013,1.2,1.2,0.2,0.3,0.0,0.8,1.4,2.0,0.0,0.05713795960346256,0.1276514265046912,1.4,2.0,0.0,0.0,13.329166666666664,23.000000000000004,3.9,A
2014-05-10,Montpellier,Bastia,2013,1.4,0.6,0.3,0.3,0.0,1.0,2.4,2.0,0.0,0.09301676627212055,0.06249414117426492,1.2,0.8,1.0,0.0,19.437500000000004,14.645833333333334,0.0,A
2014-05-10,Lyon,Lorient,2013,1.6,1.2,0.4,0.3,0.0,1.2,1.6,2.0,0.0,0.16214901494473422,0.11763667911654853,1.0,1.0,0.0,0.0,17.3125,6.316666666666666,0.0,A
2014-05-10,Valenciennes,Monaco,2013,1.4,1.6,0.4,0.4,0.0,2.6,1.2,0.0,1.0,0.07691716021844473,0.13512417912061184,1.8,2.0,0.0,0.0,10.975,23.433333333333334,7.400000000000001,A
